Time,$/MWh
2019-10-08 00:00:00,14.49
2019-10-08 00:05:00,14.85
2019-10-08 00:10:00,14.85
2019-10-08 00:15:00,14.85
2019-10-08 00:20:00,13.99
2019-10-08 00:25:00,13.99
2019-10-08 00:30:00,13.99
2019-10-08 00:35:00,13.99
2019-10-08 00:40:00,13.99
2019-10-08 00:45:00,15.8
2019-10-08 00:50:00,15.8
2019-10-08 00:55:00,15.2
2019-10-08 01:00:00,14.47
2019-10-08 01:05:00,14.47
2019-10-08 01:10:00,14.47
2019-10-08 01:15:00,14.47
2019-10-08 01:20:00,15.9
2019-10-08 01:25:00,15.9
2019-10-08 01:30:00,15.9
2019-10-08 01:35:00,14.67
2019-10-08 01:40:00,14.67
2019-10-08 01:45:00,14.64
2019-10-08 01:50:00,14.64
2019-10-08 01:55:00,14.64
2019-10-08 02:00:00,14.64
2019-10-08 02:05:00,13.46
2019-10-08 02:10:00,13.46
2019-10-08 02:15:00,13.46
2019-10-08 02:20:00,14.71
2019-10-08 02:25:00,14.71
2019-10-08 02:30:00,14.71
2019-10-08 02:35:00,13.81
2019-10-08 02:40:00,13.81
2019-10-08 02:45:00,13.93
2019-10-08 02:50:00,13.93
2019-10-08 02:55:00,13.93
2019-10-08 03:00:00,13.86
2019-10-08 03:05:00,13.86
2019-10-08 03:10:00,13.86
2019-10-08 03:15:00,13.86
2019-10-08 03:20:00,13.46
2019-10-08 03:25:00,13.46
2019-10-08 03:30:00,13.66
2019-10-08 03:35:00,13.66
2019-10-08 03:40:00,13.66
2019-10-08 03:45:00,13.66
2019-10-08 03:50:00,13.49
2019-10-08 03:55:00,13.49
2019-10-08 04:00:00,13.49
2019-10-08 04:05:00,13.9
2019-10-08 04:10:00,13.9
2019-10-08 04:15:00,13.9
2019-10-08 04:20:00,15.07
2019-10-08 04:25:00,15.07
2019-10-08 04:30:00,15.23
2019-10-08 04:35:00,15.23
2019-10-08 04:40:00,15.23
2019-10-08 04:45:00,15.23
2019-10-08 04:50:00,16.3
2019-10-08 04:55:00,16.3
2019-10-08 05:00:00,16.3
2019-10-08 05:05:00,15.36
2019-10-08 05:10:00,15.36
2019-10-08 05:15:00,15.36
2019-10-08 05:20:00,16.51
2019-10-08 05:25:00,16.51
2019-10-08 05:30:00,16.51
2019-10-08 05:35:00,21.69
2019-10-08 05:40:00,21.69
2019-10-08 05:45:00,21.69
2019-10-08 05:50:00,21.69
2019-10-08 05:55:00,21.69
2019-10-08 06:00:00,15.75
2019-10-08 06:05:00,15.75
2019-10-08 06:10:00,15.75
2019-10-08 06:15:00,30.47
2019-10-08 06:20:00,30.43
2019-10-08 06:25:00,30.38
2019-10-08 06:30:00,17.85
2019-10-08 06:35:00,17.85
2019-10-08 06:40:00,17.85
2019-10-08 06:45:00,17.85
2019-10-08 06:50:00,17.85
2019-10-08 06:55:00,17.83
2019-10-08 07:00:00,17.83
2019-10-08 07:05:00,29.31
2019-10-08 07:10:00,29.31
2019-10-08 07:15:00,29.06
2019-10-08 07:20:00,21.85
2019-10-08 07:25:00,20.98
2019-10-08 07:30:00,20.98
2019-10-08 07:35:00,20.98
2019-10-08 07:40:00,29.28
2019-10-08 07:45:00,29.28
2019-10-08 07:50:00,29.35
2019-10-08 07:55:00,29.35
2019-10-08 08:00:00,29.35
2019-10-08 08:05:00,30.39
2019-10-08 08:10:00,26.77
2019-10-08 08:15:00,21.99
2019-10-08 08:20:00,22.22
2019-10-08 08:25:00,22.22
2019-10-08 08:30:00,22.22
2019-10-08 08:35:00,22.01
2019-10-08 08:40:00,22.01
2019-10-08 08:45:00,22.01
2019-10-08 08:50:00,29.18
2019-10-08 08:55:00,29.18
2019-10-08 09:00:00,29.18
2019-10-08 09:05:00,20.43
2019-10-08 09:10:00,20.43
2019-10-08 09:15:00,20.43
2019-10-08 09:20:00,19.97
2019-10-08 09:25:00,19.97
2019-10-08 09:30:00,21.26
2019-10-08 09:35:00,21.26
2019-10-08 09:40:00,21.26
2019-10-08 09:45:00,21.26
2019-10-08 09:50:00,21.26
2019-10-08 09:55:00,16.89
2019-10-08 10:00:00,16.89
2019-10-08 10:05:00,20.41
2019-10-08 10:10:00,20.41
2019-10-08 10:15:00,20.41
2019-10-08 10:20:00,19.88
2019-10-08 10:25:00,19.88
2019-10-08 10:30:00,19.56
2019-10-08 10:35:00,19.56
2019-10-08 10:40:00,16.9
2019-10-08 10:45:00,16.9
2019-10-08 10:50:00,16.9
2019-10-08 10:55:00,16.9
2019-10-08 11:00:00,16.9
2019-10-08 11:05:00,19.04
2019-10-08 11:10:00,19.04
2019-10-08 11:15:00,19.04
2019-10-08 11:20:00,19.04
2019-10-08 11:25:00,17.86
2019-10-08 11:30:00,18.05
2019-10-08 11:35:00,18.05
2019-10-08 11:40:00,18.05
2019-10-08 11:45:00,17.65
2019-10-08 11:50:00,17.65
2019-10-08 11:55:00,18.55
2019-10-08 12:00:00,18.55
2019-10-08 12:05:00,20.8
2019-10-08 12:10:00,20.8
2019-10-08 12:15:00,20.8
2019-10-08 12:20:00,20.58
2019-10-08 12:25:00,20.58
2019-10-08 12:30:00,20.58
2019-10-08 12:35:00,15.45
2019-10-08 12:40:00,16.92
2019-10-08 12:45:00,16.92
2019-10-08 12:50:00,17.52
2019-10-08 12:55:00,17.52
2019-10-08 13:00:00,17.52
2019-10-08 13:05:00,17.52
2019-10-08 13:10:00,17.57
2019-10-08 13:15:00,15.45
2019-10-08 13:20:00,15.45
2019-10-08 13:25:00,18.54
2019-10-08 13:30:00,18.54
2019-10-08 13:35:00,18.54
2019-10-08 13:40:00,18.03
2019-10-08 13:45:00,18.03
2019-10-08 13:50:00,17.83
2019-10-08 13:55:00,17.83
2019-10-08 14:00:00,18.02
2019-10-08 14:05:00,18.02
2019-10-08 14:10:00,18.54
2019-10-08 14:15:00,18.54
2019-10-08 14:20:00,17.83
2019-10-08 14:25:00,17.83
2019-10-08 14:30:00,17.83
2019-10-08 14:35:00,19.9
2019-10-08 14:40:00,19.9
2019-10-08 14:45:00,19.9
2019-10-08 14:50:00,19.91
2019-10-08 14:55:00,19.91
2019-10-08 15:00:00,19.91
2019-10-08 15:05:00,20.41
2019-10-08 15:10:00,20.41
2019-10-08 15:15:00,20.41
2019-10-08 15:20:00,17.84
2019-10-08 15:25:00,17.84
2019-10-08 15:30:00,20.79
2019-10-08 15:35:00,20.79
2019-10-08 15:40:00,20.56
2019-10-08 15:45:00,20.56
2019-10-08 15:50:00,20.56
