Time,$/MWh
2019-10-15 00:00:00,12.82
2019-10-15 00:05:00,13.85
2019-10-15 00:10:00,13.85
2019-10-15 00:15:00,15.92
2019-10-15 00:20:00,15.92
2019-10-15 00:25:00,15.92
2019-10-15 00:30:00,15.92
2019-10-15 00:35:00,13.63
2019-10-15 00:40:00,13.63
2019-10-15 00:45:00,14.27
2019-10-15 00:50:00,14.27
2019-10-15 00:55:00,14.27
2019-10-15 01:00:00,14.27
2019-10-15 01:05:00,13.42
2019-10-15 01:10:00,13.42
2019-10-15 01:15:00,17.93
2019-10-15 01:20:00,28.89
2019-10-15 01:25:00,15.82
2019-10-15 01:30:00,14.38
2019-10-15 01:35:00,14.3
2019-10-15 01:40:00,14.3
2019-10-15 01:45:00,14.3
2019-10-15 01:50:00,14.3
2019-10-15 01:55:00,14.3
2019-10-15 02:00:00,14.3
2019-10-15 02:05:00,13.86
2019-10-15 02:10:00,13.86
2019-10-15 02:15:00,13.86
2019-10-15 02:20:00,13.68
2019-10-15 02:25:00,13.68
2019-10-15 02:30:00,13.68
2019-10-15 02:35:00,13.3
2019-10-15 02:40:00,13.3
2019-10-15 02:45:00,13.17
2019-10-15 02:50:00,13.17
2019-10-15 02:55:00,13.17
2019-10-15 03:00:00,13.17
2019-10-15 03:05:00,13.4
2019-10-15 03:10:00,13.4
2019-10-15 03:15:00,13.64
2019-10-15 03:20:00,13.64
2019-10-15 03:25:00,13.64
2019-10-15 03:30:00,13.86
2019-10-15 03:35:00,13.86
2019-10-15 03:40:00,13.86
2019-10-15 03:45:00,13.86
2019-10-15 03:50:00,13.86
2019-10-15 03:55:00,13.86
2019-10-15 04:00:00,13.86
2019-10-15 04:05:00,19.66
2019-10-15 04:10:00,19.66
2019-10-15 04:15:00,19.66
2019-10-15 04:20:00,13.42
2019-10-15 04:25:00,13.42
2019-10-15 04:30:00,13.58
2019-10-15 04:35:00,13.58
2019-10-15 04:40:00,13.58
2019-10-15 04:45:00,23.81
2019-10-15 04:50:00,23.81
2019-10-15 04:55:00,23.81
2019-10-15 05:00:00,23.81
2019-10-15 05:05:00,26.24
2019-10-15 05:10:00,26.24
2019-10-15 05:15:00,26.24
2019-10-15 05:20:00,40.35
2019-10-15 05:25:00,40.35
2019-10-15 05:30:00,21.13
2019-10-15 05:35:00,21.13
2019-10-15 05:40:00,21.13
2019-10-15 05:45:00,26.37
