Date,price,day
2019-07-05 04:20:00,14.25105,5
2019-07-05 04:25:00,14.86209,5
2019-07-05 04:30:00,14.90145,5
2019-07-05 04:35:00,15.045720000000001,5
2019-07-05 04:40:00,16.05867,5
2019-07-05 04:45:00,15.66024,5
2019-07-05 04:50:00,16.22246,5
2019-07-05 04:55:00,16.43745,5
2019-07-05 05:00:00,16.36233,5
2019-07-05 05:05:00,15.56909,5
2019-07-05 05:10:00,15.56909,5
2019-07-05 05:15:00,15.93264,5
2019-07-05 05:20:00,16.38252,5
2019-07-05 05:25:00,17.34767,5
2019-07-05 05:30:00,17.40197,5
2019-07-05 05:35:00,17.45768,5
2019-07-05 05:40:00,17.49205,5
2019-07-05 05:45:00,17.38475,5
2019-07-05 05:50:00,15.50133,5
2019-07-05 05:55:00,15.14836,5
2019-07-05 06:00:00,19.55988,5
2019-07-05 06:05:00,21.063779999999998,5
2019-07-05 06:10:00,21.68904,5
2019-07-05 06:15:00,21.647270000000002,5
2019-07-05 06:20:00,21.5186,5
2019-07-05 06:25:00,20.701060000000002,5
2019-07-05 06:30:00,20.29045,5
2019-07-05 06:35:00,16.65707,5
2019-07-05 06:40:00,12.009360000000001,5
2019-07-05 06:45:00,11.32836,5
2019-07-05 06:50:00,10.872630000000001,5
2019-07-05 06:55:00,10.14531,5
2019-07-05 07:00:00,19.65822,5
2019-07-05 07:05:00,21.05951,5
2019-07-05 07:10:00,21.08737,5
2019-07-05 07:15:00,17.60377,5
2019-07-05 07:20:00,12.4266,5
2019-07-05 07:25:00,12.07831,5
2019-07-05 07:30:00,12.120289999999999,5
2019-07-05 07:35:00,12.53911,5
2019-07-05 07:40:00,11.616430000000001,5
2019-07-05 07:45:00,11.28158,5
2019-07-05 07:50:00,10.81827,5
2019-07-05 07:55:00,10.81827,5
2019-07-05 08:00:00,11.33944,5
2019-07-05 08:05:00,11.33944,5
2019-07-05 08:10:00,11.70913,5
2019-07-05 08:15:00,11.38275,5
2019-07-05 08:20:00,11.38275,5
2019-07-05 08:25:00,11.10869,5
2019-07-05 08:30:00,11.08966,5
2019-07-05 08:35:00,11.36325,5
2019-07-05 08:40:00,11.36325,5
2019-07-05 08:45:00,11.265310000000001,5
2019-07-05 08:50:00,11.265310000000001,5
2019-07-05 08:55:00,11.24409,5
2019-07-05 09:00:00,10.16114,5
2019-07-05 09:05:00,10.16114,5
2019-07-05 09:10:00,10.34607,5
2019-07-05 09:15:00,12.43,5
2019-07-05 09:20:00,14.022179999999999,5
2019-07-05 09:25:00,17.49823,5
2019-07-05 09:30:00,17.22206,5
2019-07-05 09:35:00,17.30272,5
2019-07-05 09:40:00,17.22443,5
2019-07-05 09:45:00,17.25063,5
2019-07-05 09:50:00,15.0783,5
2019-07-05 09:55:00,15.54853,5
2019-07-05 10:00:00,15.050229999999999,5
2019-07-05 10:05:00,14.909379999999999,5
2019-07-05 10:10:00,14.71071,5
2019-07-05 10:15:00,14.726970000000001,5
2019-07-05 10:20:00,14.72816,5
2019-07-05 10:25:00,15.51379,5
2019-07-05 10:30:00,16.09338,5
2019-07-05 10:35:00,17.60687,5
2019-07-05 10:40:00,17.60687,5
2019-07-05 10:45:00,18.00726,5
2019-07-05 10:50:00,17.26851,5
2019-07-05 10:55:00,17.56007,5
2019-07-05 11:00:00,15.54105,5
2019-07-05 11:05:00,16.24347,5
2019-07-05 11:10:00,16.84848,5
2019-07-05 11:15:00,16.14666,5
2019-07-05 11:20:00,16.33871,5
2019-07-05 11:25:00,17.28265,5
2019-07-05 11:30:00,17.24729,5
2019-07-05 11:35:00,17.24729,5
2019-07-05 11:40:00,18.164379999999998,5
2019-07-05 11:45:00,18.20894,5
2019-07-05 11:50:00,17.45096,5
2019-07-05 11:55:00,19.3827,5
2019-07-05 12:00:00,16.28427,5
2019-07-05 12:05:00,16.39715,5
2019-07-05 12:10:00,17.31865,5
2019-07-05 12:15:00,14.18646,5
2019-07-05 12:20:00,14.60405,5
2019-07-05 12:25:00,14.678510000000001,5
2019-07-05 12:30:00,14.18183,5
2019-07-05 12:35:00,14.769689999999999,5
2019-07-05 12:40:00,17.54828,5
2019-07-05 12:45:00,18.069879999999998,5
2019-07-05 12:50:00,17.60845,5
2019-07-05 12:55:00,17.36607,5
2019-07-05 13:00:00,16.55014,5
2019-07-05 13:05:00,16.55014,5
2019-07-05 13:10:00,16.2476,5
2019-07-05 13:15:00,16.3688,5
2019-07-05 13:20:00,16.55014,5
2019-07-05 13:25:00,17.7588,5
2019-07-05 13:30:00,17.74,5
2019-07-05 13:35:00,17.5588,5
2019-07-05 13:40:00,18.3976,5
2019-07-05 13:45:00,18.955470000000002,5
2019-07-05 13:50:00,17.9188,5
2019-07-05 13:55:00,18.955470000000002,5
2019-07-05 14:00:00,17.7888,5
2019-07-05 14:05:00,16.55014,5
2019-07-05 14:10:00,16.55014,5
2019-07-05 14:15:00,17.59305,5
2019-07-05 14:20:00,19.97612,5
2019-07-05 14:25:00,18.5876,5
2019-07-05 14:30:00,18.99529,5
2019-07-05 14:35:00,18.71378,5
2019-07-05 14:40:00,20.84347,5
2019-07-05 14:45:00,19.9449,5
2019-07-05 14:50:00,20.38748,5
2019-07-05 14:55:00,20.92919,5
2019-07-05 15:00:00,17.64169,5
2019-07-05 15:05:00,16.37911,5
2019-07-05 15:10:00,17.64169,5
2019-07-05 15:15:00,18.35324,5
2019-07-05 15:20:00,18.2213,5
2019-07-05 15:25:00,18.35091,5
2019-07-05 15:30:00,16.88986,5
2019-07-05 15:35:00,18.35989,5
2019-07-05 15:40:00,19.89271,5
2019-07-05 15:45:00,21.188470000000002,5
2019-07-05 15:50:00,21.37613,5
2019-07-05 15:55:00,20.40222,5
2019-07-05 16:00:00,16.32249,5
2019-07-05 16:05:00,15.72422,5
2019-07-05 16:10:00,15.72422,5
2019-07-05 16:15:00,15.82226,5
2019-07-05 16:20:00,15.824589999999999,5
2019-07-05 16:25:00,17.50272,5
2019-07-05 16:30:00,18.01347,5
2019-07-05 16:35:00,19.26021,5
2019-07-05 16:40:00,18.45214,5
2019-07-05 16:45:00,19.12408,5
2019-07-05 16:50:00,18.926289999999998,5
2019-07-05 16:55:00,16.26055,5
2019-07-05 17:00:00,15.985289999999999,5
2019-07-05 17:05:00,15.883339999999999,5
2019-07-05 17:10:00,15.985289999999999,5
2019-07-05 17:15:00,16.01985,5
2019-07-05 17:20:00,16.46485,5
2019-07-05 17:25:00,19.07733,5
2019-07-05 17:30:00,20.20958,5
2019-07-05 17:35:00,23.87433,5
2019-07-05 17:40:00,25.14892,5
2019-07-05 17:45:00,29.53053,5
2019-07-05 17:50:00,28.56022,5
2019-07-05 17:55:00,30.52088,5
2019-07-05 18:00:00,18.36277,5
2019-07-05 18:05:00,20.5026,5
2019-07-05 18:10:00,21.61024,5
2019-07-05 18:15:00,21.10049,5
2019-07-05 18:20:00,28.41897,5
2019-07-05 18:25:00,29.637909999999998,5
2019-07-05 18:30:00,28.60983,5
2019-07-05 18:35:00,30.92057,5
2019-07-05 18:40:00,31.6938,5
2019-07-05 18:45:00,54.43018,5
2019-07-05 18:50:00,36.661609999999996,5
2019-07-05 18:55:00,39.51522,5
2019-07-05 19:00:00,28.0503,5
2019-07-05 19:05:00,27.81768,5
2019-07-05 19:10:00,26.701009999999997,5
2019-07-05 19:15:00,28.17719,5
2019-07-05 19:20:00,29.808759999999996,5
2019-07-05 19:25:00,31.10602,5
2019-07-05 19:30:00,31.555870000000002,5
2019-07-05 19:35:00,31.952209999999997,5
2019-07-05 19:40:00,33.93887,5
2019-07-05 19:45:00,33.0012,5
2019-07-05 19:50:00,32.15969,5
2019-07-05 19:55:00,32.15969,5
2019-07-05 20:00:00,31.24,5
2019-07-05 20:05:00,29.89899,5
2019-07-05 20:10:00,29.32218,5
2019-07-05 20:15:00,28.72526,5
2019-07-05 20:20:00,28.02374,5
2019-07-05 20:25:00,29.19223,5
2019-07-05 20:30:00,28.26275,5
2019-07-05 20:35:00,27.55054,5
2019-07-05 20:40:00,27.473290000000002,5
2019-07-05 20:45:00,23.88188,5
2019-07-05 20:50:00,22.99786,5
2019-07-05 20:55:00,22.97278,5
2019-07-05 21:00:00,24.692239999999998,5
2019-07-05 21:05:00,28.016920000000002,5
2019-07-05 21:10:00,29.054809999999996,5
2019-07-05 21:15:00,26.53199,5
2019-07-05 21:20:00,24.73536,5
2019-07-05 21:25:00,22.812820000000002,5
2019-07-05 21:30:00,21.31874,5
2019-07-05 21:35:00,18.70919,5
2019-07-05 21:40:00,18.70919,5
2019-07-05 21:45:00,20.838829999999998,5
2019-07-05 21:50:00,21.21519,5
2019-07-05 21:55:00,22.94342,5
2019-07-05 22:00:00,26.93442,5
2019-07-05 22:05:00,27.34199,5
2019-07-05 22:10:00,28.275570000000002,5
2019-07-05 22:15:00,29.41172,5
2019-07-05 22:20:00,30.78603,5
2019-07-05 22:25:00,30.78603,5
2019-07-05 22:30:00,20.77094,5
2019-07-05 22:35:00,20.623279999999998,5
2019-07-05 22:40:00,20.45413,5
2019-07-05 22:45:00,17.42316,5
2019-07-05 22:50:00,16.40975,5
2019-07-05 22:55:00,15.22345,5
2019-07-05 23:00:00,22.57685,5
2019-07-05 23:05:00,21.45039,5
2019-07-05 23:10:00,21.45039,5
2019-07-05 23:15:00,15.74217,5
2019-07-05 23:20:00,18.17173,5
2019-07-05 23:25:00,17.54204,5
2019-07-05 23:30:00,15.809470000000001,5
2019-07-05 23:35:00,15.14318,5
2019-07-05 23:40:00,14.12828,5
2019-07-05 23:45:00,10.26568,5
2019-07-05 23:50:00,10.05697,5
2019-07-05 23:55:00,10.05697,5
