Date,price,day
2019-07-12 06:30:00,26.66397,12
2019-07-12 06:35:00,26.66397,12
2019-07-12 06:40:00,26.66397,12
2019-07-12 06:45:00,26.37003,12
2019-07-12 06:50:00,26.345259999999996,12
2019-07-12 06:55:00,26.58626,12
2019-07-12 07:00:00,28.039179999999998,12
2019-07-12 07:05:00,28.29882,12
2019-07-12 07:10:00,28.29882,12
2019-07-12 07:15:00,27.44122,12
2019-07-12 07:20:00,27.4333,12
2019-07-12 07:25:00,26.89511,12
2019-07-12 07:30:00,24.65501,12
2019-07-12 07:35:00,22.527820000000002,12
2019-07-12 07:40:00,20.41514,12
2019-07-12 07:45:00,21.15839,12
2019-07-12 07:50:00,19.876910000000002,12
2019-07-12 07:55:00,20.3054,12
2019-07-12 08:00:00,20.74,12
2019-07-12 08:05:00,20.90973,12
2019-07-12 08:10:00,22.04882,12
2019-07-12 08:15:00,21.03281,12
2019-07-12 08:20:00,20.592,12
2019-07-12 08:25:00,20.592,12
2019-07-12 08:30:00,20.353270000000002,12
2019-07-12 08:35:00,20.51589,12
2019-07-12 08:40:00,21.07116,12
2019-07-12 08:45:00,16.13796,12
2019-07-12 08:50:00,15.00774,12
2019-07-12 08:55:00,15.37839,12
2019-07-12 09:00:00,20.22087,12
2019-07-12 09:05:00,21.29984,12
2019-07-12 09:10:00,21.10408,12
2019-07-12 09:15:00,20.512079999999997,12
2019-07-12 09:20:00,20.33915,12
2019-07-12 09:25:00,20.41629,12
2019-07-12 09:30:00,23.44825,12
2019-07-12 09:35:00,24.54966,12
2019-07-12 09:40:00,21.41775,12
2019-07-12 09:45:00,25.4485,12
2019-07-12 09:50:00,23.48289,12
2019-07-12 09:55:00,23.5086,12
2019-07-12 10:00:00,23.27385,12
2019-07-12 10:05:00,23.08461,12
2019-07-12 10:10:00,23.34674,12
2019-07-12 10:15:00,23.43395,12
2019-07-12 10:20:00,25.371029999999998,12
2019-07-12 10:25:00,26.751479999999997,12
2019-07-12 10:30:00,28.30275,12
2019-07-12 10:35:00,26.95797,12
2019-07-12 10:40:00,26.95797,12
2019-07-12 10:45:00,27.348879999999998,12
2019-07-12 10:50:00,26.7615,12
2019-07-12 10:55:00,25.89329,12
2019-07-12 11:00:00,23.37664,12
2019-07-12 11:05:00,25.84105,12
2019-07-12 11:10:00,24.225939999999998,12
2019-07-12 11:15:00,26.57093,12
2019-07-12 11:20:00,29.353070000000002,12
2019-07-12 11:25:00,29.353070000000002,12
2019-07-12 11:30:00,33.62802,12
2019-07-12 11:35:00,33.79347,12
2019-07-12 11:40:00,33.64855,12
2019-07-12 11:45:00,30.8151,12
2019-07-12 11:50:00,33.58341,12
2019-07-12 11:55:00,34.32483,12
2019-07-12 12:00:00,23.35671,12
2019-07-12 12:05:00,23.3495,12
2019-07-12 12:10:00,23.3495,12
2019-07-12 12:15:00,23.433889999999998,12
2019-07-12 12:20:00,24.04119,12
2019-07-12 12:25:00,25.76589,12
2019-07-12 12:30:00,25.71879,12
2019-07-12 12:35:00,25.63569,12
2019-07-12 12:40:00,28.172629999999998,12
2019-07-12 12:45:00,28.21963,12
2019-07-12 12:50:00,28.21963,12
2019-07-12 12:55:00,28.21963,12
2019-07-12 13:00:00,29.405509999999996,12
2019-07-12 13:05:00,30.22168,12
2019-07-12 13:10:00,28.672279999999997,12
2019-07-12 13:15:00,30.7879,12
2019-07-12 13:20:00,32.27593,12
2019-07-12 13:25:00,30.7879,12
2019-07-12 13:30:00,27.007479999999997,12
2019-07-12 13:35:00,27.007479999999997,12
2019-07-12 13:40:00,28.343059999999998,12
2019-07-12 13:45:00,30.45332,12
2019-07-12 13:50:00,30.608259999999998,12
2019-07-12 13:55:00,33.14221,12
2019-07-12 14:00:00,25.77855,12
2019-07-12 14:05:00,24.66951,12
2019-07-12 14:10:00,25.18037,12
2019-07-12 14:15:00,25.37866,12
2019-07-12 14:20:00,26.860590000000002,12
2019-07-12 14:25:00,29.439529999999998,12
2019-07-12 14:30:00,33.33988,12
2019-07-12 14:35:00,30.2446,12
2019-07-12 14:40:00,32.43102,12
2019-07-12 14:45:00,30.46616,12
2019-07-12 14:50:00,30.11216,12
2019-07-12 14:55:00,32.3387,12
2019-07-12 15:00:00,24.959310000000002,12
2019-07-12 15:05:00,26.396440000000002,12
2019-07-12 15:10:00,26.811259999999997,12
2019-07-12 15:15:00,26.413859999999996,12
2019-07-12 15:20:00,28.39505,12
2019-07-12 15:25:00,28.42578,12
2019-07-12 15:30:00,26.9334,12
2019-07-12 15:35:00,26.4058,12
2019-07-12 15:40:00,26.9334,12
2019-07-12 15:45:00,28.736929999999997,12
2019-07-12 15:50:00,29.404809999999998,12
2019-07-12 15:55:00,28.44784,12
2019-07-12 16:00:00,23.769679999999997,12
2019-07-12 16:05:00,22.82378,12
2019-07-12 16:10:00,24.15887,12
2019-07-12 16:15:00,24.162010000000002,12
2019-07-12 16:20:00,24.9601,12
2019-07-12 16:25:00,26.22,12
2019-07-12 16:30:00,27.12,12
2019-07-12 16:35:00,27.11,12
2019-07-12 16:40:00,26.726329999999997,12
2019-07-12 16:45:00,26.979709999999997,12
2019-07-12 16:50:00,27.12,12
2019-07-12 16:55:00,27.12,12
2019-07-12 17:00:00,21.277810000000002,12
2019-07-12 17:05:00,21.29567,12
2019-07-12 17:10:00,21.28197,12
2019-07-12 17:15:00,21.29226,12
2019-07-12 17:20:00,23.630670000000002,12
2019-07-12 17:25:00,23.99545,12
2019-07-12 17:30:00,24.66519,12
2019-07-12 17:35:00,24.51211,12
2019-07-12 17:40:00,24.57996,12
2019-07-12 17:45:00,24.99906,12
2019-07-12 17:50:00,24.22097,12
2019-07-12 17:55:00,24.43127,12
2019-07-12 18:00:00,24.10745,12
2019-07-12 18:05:00,26.80989,12
2019-07-12 18:10:00,26.986959999999996,12
2019-07-12 18:15:00,27.87505,12
2019-07-12 18:20:00,29.9988,12
2019-07-12 18:25:00,31.731920000000002,12
2019-07-12 18:30:00,34.64889,12
2019-07-12 18:35:00,35.1936,12
2019-07-12 18:40:00,35.64081,12
2019-07-12 18:45:00,41.290620000000004,12
2019-07-12 18:50:00,41.09543,12
2019-07-12 18:55:00,41.12553,12
2019-07-12 19:00:00,39.74671,12
2019-07-12 19:05:00,40.68408,12
2019-07-12 19:10:00,39.45224,12
2019-07-12 19:15:00,40.67175,12
2019-07-12 19:20:00,41.586890000000004,12
2019-07-12 19:25:00,41.08589,12
2019-07-12 19:30:00,41.04739,12
2019-07-12 19:35:00,40.9435,12
2019-07-12 19:40:00,40.77554,12
2019-07-12 19:45:00,39.12415,12
2019-07-12 19:50:00,36.74042,12
2019-07-12 19:55:00,35.41253,12
2019-07-12 20:00:00,34.91029,12
2019-07-12 20:05:00,37.07091,12
2019-07-12 20:10:00,36.59087,12
2019-07-12 20:15:00,29.28067,12
2019-07-12 20:20:00,27.729609999999997,12
2019-07-12 20:25:00,27.7734,12
2019-07-12 20:30:00,30.410059999999998,12
2019-07-12 20:35:00,30.09784,12
2019-07-12 20:40:00,26.43749,12
2019-07-12 20:45:00,28.84781,12
2019-07-12 20:50:00,26.669240000000002,12
2019-07-12 20:55:00,29.34917,12
2019-07-12 21:00:00,35.71472,12
2019-07-12 21:05:00,37.4288,12
2019-07-12 21:10:00,39.490140000000004,12
2019-07-12 21:15:00,36.31729,12
2019-07-12 21:20:00,37.67028,12
2019-07-12 21:25:00,36.11249,12
2019-07-12 21:30:00,31.66455,12
2019-07-12 21:35:00,31.66455,12
2019-07-12 21:40:00,31.5675,12
2019-07-12 21:45:00,28.705,12
2019-07-12 21:50:00,28.705,12
2019-07-12 21:55:00,28.705,12
2019-07-12 22:00:00,30.58639,12
2019-07-12 22:05:00,36.88582,12
2019-07-12 22:10:00,40.87139,12
2019-07-12 22:15:00,40.60562,12
2019-07-12 22:20:00,33.29103,12
2019-07-12 22:25:00,32.14398,12
2019-07-12 22:30:00,28.958579999999998,12
2019-07-12 22:35:00,28.958579999999998,12
2019-07-12 22:40:00,28.958579999999998,12
2019-07-12 22:45:00,27.232509999999998,12
2019-07-12 22:50:00,27.232509999999998,12
2019-07-12 22:55:00,25.667189999999998,12
2019-07-12 23:00:00,29.95022,12
2019-07-12 23:05:00,31.39894,12
2019-07-12 23:10:00,32.35553,12
2019-07-12 23:15:00,31.13863,12
2019-07-12 23:20:00,31.51541,12
2019-07-12 23:25:00,31.51541,12
2019-07-12 23:30:00,30.68614,12
2019-07-12 23:35:00,30.688290000000002,12
2019-07-12 23:40:00,30.269709999999996,12
2019-07-12 23:45:00,28.7215,12
2019-07-12 23:50:00,28.15355,12
2019-07-12 23:55:00,28.15355,12
