Time,$/MWh
2019-12-29 00:00:00,19.97
2019-12-29 00:05:00,26.55
2019-12-29 00:10:00,27.06
2019-12-29 00:15:00,20.68
2019-12-29 00:20:00,20.68
2019-12-29 00:25:00,20.37
2019-12-29 00:30:00,19.97
2019-12-29 00:35:00,19.97
2019-12-29 00:40:00,22.23
2019-12-29 00:45:00,27.09
2019-12-29 00:50:00,22.24
2019-12-29 00:55:00,22.24
2019-12-29 01:00:00,25.15
2019-12-29 01:05:00,24.08
2019-12-29 01:10:00,24.08
2019-12-29 01:15:00,24.08
2019-12-29 01:20:00,22.21
2019-12-29 01:25:00,21.11
2019-12-29 01:30:00,22.6
2019-12-29 01:35:00,22.6
2019-12-29 01:40:00,22.6
2019-12-29 01:45:00,20.35
2019-12-29 01:50:00,20.35
2019-12-29 01:55:00,19.63
2019-12-29 02:00:00,15.09
2019-12-29 02:05:00,17.85
2019-12-29 02:10:00,17.85
2019-12-29 02:15:00,25.11
2019-12-29 02:20:00,26.84
2019-12-29 02:25:00,20.04
2019-12-29 02:30:00,20.04
2019-12-29 02:35:00,20.04
2019-12-29 02:40:00,20.04
2019-12-29 02:45:00,19.94
2019-12-29 02:50:00,19.94
2019-12-29 02:55:00,19.85
2019-12-29 03:00:00,19.04
2019-12-29 03:05:00,19.04
2019-12-29 03:10:00,15.11
2019-12-29 03:15:00,15.11
2019-12-29 03:20:00,19.05
2019-12-29 03:25:00,19.35
2019-12-29 03:30:00,18.67
2019-12-29 03:35:00,18.67
2019-12-29 03:40:00,15.13
2019-12-29 03:45:00,15.13
2019-12-29 03:50:00,15.13
2019-12-29 03:55:00,15.09
2019-12-29 04:00:00,15.09
2019-12-29 04:05:00,16.3
2019-12-29 04:10:00,16.3
2019-12-29 04:15:00,16.3
2019-12-29 04:20:00,15.18
2019-12-29 04:25:00,15.18
2019-12-29 04:30:00,15.16
2019-12-29 04:35:00,15.11
2019-12-29 04:40:00,15.11
2019-12-29 04:45:00,15.03
2019-12-29 04:50:00,15.03
2019-12-29 04:55:00,15.08
2019-12-29 05:00:00,15.08
2019-12-29 05:05:00,16.3
2019-12-29 05:10:00,16.3
2019-12-29 05:15:00,16.3
2019-12-29 05:20:00,18.3
2019-12-29 05:25:00,18.3
2019-12-29 05:30:00,18.3
2019-12-29 05:35:00,19.41
2019-12-29 05:40:00,20.51
2019-12-29 05:45:00,20.51
2019-12-29 05:50:00,20.53
2019-12-29 05:55:00,20.53
2019-12-29 06:00:00,22.23
2019-12-29 06:05:00,22.23
2019-12-29 06:10:00,22.23
2019-12-29 06:15:00,21.19
2019-12-29 06:20:00,20.9
2019-12-29 06:25:00,19.37
2019-12-29 06:30:00,19.37
2019-12-29 06:35:00,15.2
2019-12-29 06:40:00,15.2
2019-12-29 06:45:00,15.2
2019-12-29 06:50:00,15.2
2019-12-29 06:55:00,24.95
2019-12-29 07:00:00,24.95
2019-12-29 07:05:00,16.32
2019-12-29 07:10:00,16.32
2019-12-29 07:15:00,16.32
2019-12-29 07:20:00,16.32
2019-12-29 07:25:00,16.32
2019-12-29 07:30:00,18.05
2019-12-29 07:35:00,18.05
2019-12-29 07:40:00,18.05
2019-12-29 07:45:00,18.3
2019-12-29 07:50:00,18.3
2019-12-29 07:55:00,18.3
2019-12-29 08:00:00,18.3
2019-12-29 08:05:00,16.79
2019-12-29 08:10:00,16.79
2019-12-29 08:15:00,16.79
2019-12-29 08:20:00,18.14
2019-12-29 08:25:00,18.14
2019-12-29 08:30:00,18.34
2019-12-29 08:35:00,18.34
2019-12-29 08:40:00,18.34
2019-12-29 08:45:00,16.76
2019-12-29 08:50:00,16.76
2019-12-29 08:55:00,16.76
2019-12-29 09:00:00,18.37
2019-12-29 09:05:00,18.03
2019-12-29 09:10:00,18.03
2019-12-29 09:15:00,15.19
2019-12-29 09:20:00,17.49
2019-12-29 09:25:00,17.49
2019-12-29 09:30:00,16.84
2019-12-29 09:35:00,16.84
2019-12-29 09:40:00,16.84
2019-12-29 09:45:00,17.01
2019-12-29 09:50:00,17.01
2019-12-29 09:55:00,17.01
2019-12-29 10:00:00,18.68
2019-12-29 10:05:00,18.68
2019-12-29 10:10:00,18.68
2019-12-29 10:15:00,18.68
2019-12-29 10:20:00,17.84
2019-12-29 10:25:00,17.84
2019-12-29 10:30:00,17.84
2019-12-29 10:35:00,17.65
2019-12-29 10:40:00,17.65
2019-12-29 10:45:00,17.6
2019-12-29 10:50:00,17.6
2019-12-29 10:55:00,17.6
2019-12-29 11:00:00,17.11
2019-12-29 11:05:00,17.11
2019-12-29 11:10:00,17.11
2019-12-29 11:15:00,17.56
2019-12-29 11:20:00,17.56
2019-12-29 11:25:00,17.56
2019-12-29 11:30:00,18.09
2019-12-29 11:35:00,18.09
2019-12-29 11:40:00,18.09
2019-12-29 11:45:00,18.09
2019-12-29 11:50:00,18.09
2019-12-29 11:55:00,18.09
2019-12-29 12:00:00,18.74
2019-12-29 12:05:00,18.74
2019-12-29 12:10:00,18.74
2019-12-29 12:15:00,19.19
2019-12-29 12:20:00,19.19
2019-12-29 12:25:00,19.19
2019-12-29 12:30:00,19.42
2019-12-29 12:35:00,19.42
2019-12-29 12:40:00,19.42
2019-12-29 12:45:00,19.42
2019-12-29 12:50:00,19.63
2019-12-29 12:55:00,19.63
2019-12-29 13:00:00,19.63
2019-12-29 13:05:00,17.92
2019-12-29 13:10:00,17.92
2019-12-29 13:15:00,17.92
2019-12-29 13:20:00,19.51
2019-12-29 13:25:00,19.51
2019-12-29 13:30:00,18.91
2019-12-29 13:35:00,18.91
2019-12-29 13:40:00,18.91
2019-12-29 13:45:00,18.76
2019-12-29 13:50:00,18.76
2019-12-29 13:55:00,18.76
2019-12-29 14:00:00,18.76
2019-12-29 14:05:00,19.14
2019-12-29 14:10:00,19.14
2019-12-29 14:15:00,19.51
2019-12-29 14:20:00,19.51
2019-12-29 14:25:00,19.51
2019-12-29 14:30:00,19.51
2019-12-29 14:35:00,19.57
2019-12-29 14:40:00,19.57
2019-12-29 14:45:00,19.81
2019-12-29 14:50:00,19.81
2019-12-29 14:55:00,19.81
2019-12-29 15:00:00,19.81
2019-12-29 15:05:00,19.81
2019-12-29 15:10:00,19.81
2019-12-29 15:15:00,23.88
2019-12-29 15:20:00,23.88
2019-12-29 15:25:00,23.88
2019-12-29 15:30:00,23.88
2019-12-29 15:35:00,24.58
2019-12-29 15:40:00,24.58
2019-12-29 15:45:00,24.58
2019-12-29 15:50:00,25.08
2019-12-29 15:55:00,25.08
2019-12-29 16:00:00,22.7
2019-12-29 16:05:00,22.7
2019-12-29 16:10:00,22.7
2019-12-29 16:15:00,22.7
2019-12-29 16:20:00,22.77
2019-12-29 16:25:00,22.77
2019-12-29 16:30:00,32.86
2019-12-29 16:35:00,32.99
2019-12-29 16:40:00,32.99
2019-12-29 16:45:00,32.99
2019-12-29 16:50:00,38.76
2019-12-29 16:55:00,38.76
2019-12-29 17:00:00,38.76
2019-12-29 17:05:00,26.28
2019-12-29 17:10:00,26.28
2019-12-29 17:15:00,26.26
2019-12-29 17:20:00,26.26
2019-12-29 17:25:00,26.26
2019-12-29 17:30:00,26.26
2019-12-29 17:35:00,27.63
2019-12-29 17:40:00,27.63
2019-12-29 17:45:00,27.63
2019-12-29 17:50:00,27.56
2019-12-29 17:55:00,27.56
2019-12-29 18:00:00,27.56
2019-12-29 18:05:00,38.76
2019-12-29 18:10:00,38.76
2019-12-29 18:15:00,38.76
2019-12-29 18:20:00,29.29
2019-12-29 18:25:00,29.29
2019-12-29 18:30:00,29.29
2019-12-29 18:35:00,27.46
2019-12-29 18:40:00,27.46
2019-12-29 18:45:00,26.92
2019-12-29 18:50:00,26.92
2019-12-29 18:55:00,26.92
2019-12-29 19:00:00,37.45
2019-12-29 19:05:00,27.28
2019-12-29 19:10:00,27.28
2019-12-29 19:15:00,27.28
2019-12-29 19:20:00,27.32
2019-12-29 19:25:00,27.02
2019-12-29 19:30:00,27.02
2019-12-29 19:35:00,26.97
2019-12-29 19:40:00,26.71
2019-12-29 19:45:00,26.23
2019-12-29 19:50:00,26.23
