Date,price,hub
12/2/2019 12:00:00 AM,26.20691,TH_NP15
12/2/2019 12:00:00 AM,28.54000,TH_SP15
12/2/2019 12:00:00 AM,28.54000,TH_ZP26
12/2/2019 12:05:00 AM,26.64395,TH_NP15
12/2/2019 12:05:00 AM,28.99640,TH_SP15
12/2/2019 12:05:00 AM,28.99640,TH_ZP26
12/2/2019 12:10:00 AM,26.91839,TH_NP15
12/2/2019 12:10:00 AM,29.28299,TH_SP15
12/2/2019 12:10:00 AM,29.28299,TH_ZP26
12/2/2019 12:15:00 AM,31.93313,TH_NP15
12/2/2019 12:15:00 AM,34.55415,TH_SP15
12/2/2019 12:15:00 AM,34.30793,TH_ZP26
12/2/2019 12:20:00 AM,28.24636,TH_NP15
12/2/2019 12:20:00 AM,30.63871,TH_SP15
12/2/2019 12:20:00 AM,30.42039,TH_ZP26
12/2/2019 12:25:00 AM,28.23684,TH_NP15
12/2/2019 12:25:00 AM,30.62878,TH_SP15
12/2/2019 12:25:00 AM,30.41053,TH_ZP26
12/2/2019 12:30:00 AM,27.44929,TH_NP15
12/2/2019 12:30:00 AM,29.78010,TH_SP15
12/2/2019 12:30:00 AM,29.58874,TH_ZP26
12/2/2019 12:35:00 AM,29.72030,TH_NP15
12/2/2019 12:35:00 AM,29.78010,TH_SP15
12/2/2019 12:35:00 AM,29.58874,TH_ZP26
12/2/2019 12:40:00 AM,29.36750,TH_NP15
12/2/2019 12:40:00 AM,29.42659,TH_SP15
12/2/2019 12:40:00 AM,29.23751,TH_ZP26
12/2/2019 12:45:00 AM,28.10432,TH_NP15
12/2/2019 12:45:00 AM,28.18353,TH_SP15
12/2/2019 12:45:00 AM,27.99681,TH_ZP26
12/2/2019 12:50:00 AM,29.27969,TH_NP15
12/2/2019 12:50:00 AM,29.36221,TH_SP15
12/2/2019 12:50:00 AM,29.16768,TH_ZP26
12/2/2019 12:55:00 AM,29.07902,TH_NP15
12/2/2019 12:55:00 AM,29.16098,TH_SP15
12/2/2019 12:55:00 AM,28.96778,TH_ZP26
12/2/2019 1:00:00 AM,28.75199,TH_NP15
12/2/2019 1:00:00 AM,29.06785,TH_SP15
12/2/2019 1:00:00 AM,28.81285,TH_ZP26
12/2/2019 1:05:00 AM,28.94622,TH_NP15
12/2/2019 1:05:00 AM,29.26422,TH_SP15
12/2/2019 1:05:00 AM,29.00749,TH_ZP26
12/2/2019 1:10:00 AM,29.51845,TH_NP15
12/2/2019 1:10:00 AM,29.84273,TH_SP15
12/2/2019 1:10:00 AM,29.58092,TH_ZP26
12/2/2019 1:15:00 AM,29.51830,TH_NP15
12/2/2019 1:15:00 AM,29.83977,TH_SP15
12/2/2019 1:15:00 AM,29.58081,TH_ZP26
12/2/2019 1:20:00 AM,29.40251,TH_NP15
12/2/2019 1:20:00 AM,29.72272,TH_SP15
12/2/2019 1:20:00 AM,29.46477,TH_ZP26
12/2/2019 1:25:00 AM,29.23485,TH_NP15
12/2/2019 1:25:00 AM,29.55323,TH_SP15
12/2/2019 1:25:00 AM,29.29676,TH_ZP26
12/2/2019 1:30:00 AM,29.08827,TH_NP15
12/2/2019 1:30:00 AM,29.32300,TH_SP15
12/2/2019 1:30:00 AM,29.12055,TH_ZP26
12/2/2019 1:35:00 AM,29.36251,TH_NP15
12/2/2019 1:35:00 AM,29.59945,TH_SP15
12/2/2019 1:35:00 AM,29.39509,TH_ZP26
12/2/2019 1:40:00 AM,29.36251,TH_NP15
12/2/2019 1:40:00 AM,29.59945,TH_SP15
12/2/2019 1:40:00 AM,29.39509,TH_ZP26
12/2/2019 1:45:00 AM,29.10294,TH_NP15
12/2/2019 1:45:00 AM,29.37013,TH_SP15
12/2/2019 1:45:00 AM,29.11762,TH_ZP26
12/2/2019 1:50:00 AM,28.07547,TH_NP15
12/2/2019 1:50:00 AM,28.33323,TH_SP15
12/2/2019 1:50:00 AM,28.08964,TH_ZP26
12/2/2019 1:55:00 AM,28.07547,TH_NP15
12/2/2019 1:55:00 AM,28.33323,TH_SP15
12/2/2019 1:55:00 AM,28.08964,TH_ZP26
12/2/2019 2:00:00 AM,25.85320,TH_NP15
12/2/2019 2:00:00 AM,28.26214,TH_SP15
12/2/2019 2:00:00 AM,28.07229,TH_ZP26
12/2/2019 2:05:00 AM,25.85320,TH_NP15
12/2/2019 2:05:00 AM,28.26214,TH_SP15
12/2/2019 2:05:00 AM,28.07229,TH_ZP26
12/2/2019 2:10:00 AM,26.62866,TH_NP15
12/2/2019 2:10:00 AM,29.07458,TH_SP15
12/2/2019 2:10:00 AM,28.87927,TH_ZP26
12/2/2019 2:15:00 AM,27.04904,TH_NP15
12/2/2019 2:15:00 AM,29.49451,TH_SP15
12/2/2019 2:15:00 AM,29.30225,TH_ZP26
12/2/2019 2:20:00 AM,26.76425,TH_NP15
12/2/2019 2:20:00 AM,29.19635,TH_SP15
12/2/2019 2:20:00 AM,29.00604,TH_ZP26
12/2/2019 2:25:00 AM,26.60066,TH_NP15
12/2/2019 2:25:00 AM,29.02507,TH_SP15
12/2/2019 2:25:00 AM,28.83588,TH_ZP26
12/2/2019 2:30:00 AM,26.71382,TH_NP15
12/2/2019 2:30:00 AM,29.20220,TH_SP15
12/2/2019 2:30:00 AM,29.00022,TH_ZP26
12/2/2019 2:35:00 AM,26.71382,TH_NP15
12/2/2019 2:35:00 AM,29.20220,TH_SP15
12/2/2019 2:35:00 AM,29.00022,TH_ZP26
12/2/2019 2:40:00 AM,25.37730,TH_NP15
12/2/2019 2:40:00 AM,27.80164,TH_SP15
12/2/2019 2:40:00 AM,27.60934,TH_ZP26
12/2/2019 2:45:00 AM,25.45690,TH_NP15
12/2/2019 2:45:00 AM,27.75122,TH_SP15
12/2/2019 2:45:00 AM,27.58137,TH_ZP26
12/2/2019 2:50:00 AM,24.59930,TH_NP15
12/2/2019 2:50:00 AM,26.85581,TH_SP15
12/2/2019 2:50:00 AM,26.69145,TH_ZP26
12/2/2019 2:55:00 AM,23.29027,TH_NP15
12/2/2019 2:55:00 AM,25.48908,TH_SP15
12/2/2019 2:55:00 AM,25.33308,TH_ZP26
12/2/2019 3:00:00 AM,25.46591,TH_NP15
12/2/2019 3:00:00 AM,25.55307,TH_SP15
12/2/2019 3:00:00 AM,25.34543,TH_ZP26
12/2/2019 3:05:00 AM,27.53035,TH_NP15
12/2/2019 3:05:00 AM,27.62457,TH_SP15
12/2/2019 3:05:00 AM,27.40009,TH_ZP26
12/2/2019 3:10:00 AM,26.69163,TH_NP15
12/2/2019 3:10:00 AM,26.78299,TH_SP15
12/2/2019 3:10:00 AM,26.56535,TH_ZP26
12/2/2019 3:15:00 AM,25.04451,TH_NP15
12/2/2019 3:15:00 AM,25.04451,TH_SP15
12/2/2019 3:15:00 AM,25.04451,TH_ZP26
12/2/2019 3:20:00 AM,24.16127,TH_NP15
12/2/2019 3:20:00 AM,24.16127,TH_SP15
12/2/2019 3:20:00 AM,24.16127,TH_ZP26
12/2/2019 3:25:00 AM,24.53120,TH_NP15
12/2/2019 3:25:00 AM,24.53120,TH_SP15
12/2/2019 3:25:00 AM,24.53120,TH_ZP26
12/2/2019 3:30:00 AM,25.07715,TH_NP15
12/2/2019 3:30:00 AM,25.07715,TH_SP15
12/2/2019 3:30:00 AM,25.07715,TH_ZP26
12/2/2019 3:35:00 AM,25.69880,TH_NP15
12/2/2019 3:35:00 AM,25.69880,TH_SP15
12/2/2019 3:35:00 AM,25.69880,TH_ZP26
12/2/2019 3:40:00 AM,26.88240,TH_NP15
12/2/2019 3:40:00 AM,26.88240,TH_SP15
12/2/2019 3:40:00 AM,26.88240,TH_ZP26
12/2/2019 3:45:00 AM,27.34694,TH_NP15
12/2/2019 3:45:00 AM,27.34694,TH_SP15
12/2/2019 3:45:00 AM,27.34694,TH_ZP26
12/2/2019 3:50:00 AM,27.34694,TH_NP15
12/2/2019 3:50:00 AM,27.34694,TH_SP15
12/2/2019 3:50:00 AM,27.34694,TH_ZP26
12/2/2019 3:55:00 AM,27.34694,TH_NP15
12/2/2019 3:55:00 AM,27.34694,TH_SP15
12/2/2019 3:55:00 AM,27.34694,TH_ZP26
12/2/2019 4:00:00 AM,27.34694,TH_NP15
12/2/2019 4:00:00 AM,27.34694,TH_SP15
12/2/2019 4:00:00 AM,27.34694,TH_ZP26
12/2/2019 4:05:00 AM,27.34694,TH_NP15
12/2/2019 4:05:00 AM,27.34694,TH_SP15
12/2/2019 4:05:00 AM,27.34694,TH_ZP26
12/2/2019 4:10:00 AM,27.34694,TH_NP15
12/2/2019 4:10:00 AM,27.34694,TH_SP15
12/2/2019 4:10:00 AM,27.34694,TH_ZP26
12/2/2019 4:15:00 AM,27.34694,TH_NP15
12/2/2019 4:15:00 AM,27.34694,TH_SP15
12/2/2019 4:15:00 AM,27.34694,TH_ZP26
12/2/2019 4:20:00 AM,27.58380,TH_NP15
12/2/2019 4:20:00 AM,27.58380,TH_SP15
12/2/2019 4:20:00 AM,27.58380,TH_ZP26
12/2/2019 4:25:00 AM,27.11492,TH_NP15
12/2/2019 4:25:00 AM,27.11492,TH_SP15
12/2/2019 4:25:00 AM,27.11492,TH_ZP26
12/2/2019 4:30:00 AM,28.05267,TH_NP15
12/2/2019 4:30:00 AM,28.05267,TH_SP15
12/2/2019 4:30:00 AM,28.05267,TH_ZP26
