Time,$/MWh
2019-05-08 00:00:00,11.7
2019-05-08 00:05:00,11.7
2019-05-08 00:10:00,16.85
2019-05-08 00:15:00,16.85
2019-05-08 00:20:00,16.85
2019-05-08 00:25:00,17.05
2019-05-08 00:30:00,17.77
2019-05-08 00:35:00,17.54
2019-05-08 00:40:00,17.54
2019-05-08 00:45:00,17.54
2019-05-08 00:50:00,17.73
2019-05-08 00:55:00,17.27
2019-05-08 01:00:00,16.31
2019-05-08 01:05:00,16.31
2019-05-08 01:10:00,16.21
2019-05-08 01:15:00,16.21
2019-05-08 01:20:00,16.21
2019-05-08 01:25:00,16.17
2019-05-08 01:30:00,15.87
2019-05-08 01:35:00,16.19
2019-05-08 01:40:00,16.1
2019-05-08 01:45:00,16.1
2019-05-08 01:50:00,11.71
2019-05-08 01:55:00,15.04
2019-05-08 02:00:00,15.04
2019-05-08 02:05:00,15.04
2019-05-08 02:10:00,11.71
2019-05-08 02:15:00,11.71
2019-05-08 02:20:00,14.68
2019-05-08 02:25:00,13.69
2019-05-08 02:30:00,11.71
2019-05-08 02:35:00,11.71
2019-05-08 02:40:00,11.71
2019-05-08 02:45:00,11.71
2019-05-08 02:50:00,14.87
2019-05-08 02:55:00,11.71
2019-05-08 03:00:00,14.99
2019-05-08 03:05:00,14.99
2019-05-08 03:10:00,14.99
2019-05-08 03:15:00,15.44
2019-05-08 03:20:00,16.19
2019-05-08 03:25:00,16.19
2019-05-08 03:30:00,16.24
2019-05-08 03:35:00,16.22
2019-05-08 03:40:00,16.23
2019-05-08 03:45:00,16.23
2019-05-08 03:50:00,15.45
2019-05-08 03:55:00,15.45
2019-05-08 04:00:00,16.19
2019-05-08 04:05:00,16.18
2019-05-08 04:10:00,16.18
2019-05-08 04:15:00,16.21
2019-05-08 04:20:00,16.26
2019-05-08 04:25:00,16.31
2019-05-08 04:30:00,16.31
2019-05-08 04:35:00,16.36
2019-05-08 04:40:00,17.06
2019-05-08 04:45:00,17.06
2019-05-08 04:50:00,17.11
2019-05-08 04:55:00,17.12
2019-05-08 05:00:00,17.12
2019-05-08 05:05:00,18.91
2019-05-08 05:10:00,18.87
2019-05-08 05:15:00,18.87
2019-05-08 05:20:00,18.87
2019-05-08 05:25:00,23.03
2019-05-08 05:30:00,23.03
2019-05-08 05:35:00,23.03
2019-05-08 05:40:00,17.24
2019-05-08 05:45:00,17.24
2019-05-08 05:50:00,21.08
2019-05-08 05:55:00,34.45
2019-05-08 06:00:00,34.45
2019-05-08 06:05:00,32.85
2019-05-08 06:10:00,32.85
2019-05-08 06:15:00,22.68
2019-05-08 06:20:00,32.95
2019-05-08 06:25:00,32.95
2019-05-08 06:30:00,37.39
2019-05-08 06:35:00,37.39
2019-05-08 06:40:00,37.39
2019-05-08 06:45:00,37.39
2019-05-08 06:50:00,37.39
2019-05-08 06:55:00,37.31
2019-05-08 07:00:00,35.57
2019-05-08 07:05:00,35.57
2019-05-08 07:10:00,35.57
2019-05-08 07:15:00,33.31
2019-05-08 07:20:00,37.76
2019-05-08 07:25:00,37.76
2019-05-08 07:30:00,37.76
2019-05-08 07:35:00,37.76
2019-05-08 07:40:00,33.26
2019-05-08 07:45:00,29.23
2019-05-08 07:50:00,29.23
2019-05-08 07:55:00,27.31
2019-05-08 08:00:00,32.78
2019-05-08 08:05:00,32.78
2019-05-08 08:10:00,32.8
2019-05-08 08:15:00,33.55
2019-05-08 08:20:00,33.55
2019-05-08 08:25:00,22.81
2019-05-08 08:30:00,22.81
2019-05-08 08:35:00,22.81
2019-05-08 08:40:00,21.29
2019-05-08 08:45:00,21.29
2019-05-08 08:50:00,21.29
2019-05-08 08:55:00,22.79
2019-05-08 09:00:00,22.79
2019-05-08 09:05:00,21.08
2019-05-08 09:10:00,21.08
2019-05-08 09:15:00,21.08
2019-05-08 09:20:00,20.31
2019-05-08 09:25:00,20.31
2019-05-08 09:30:00,20.31
2019-05-08 09:35:00,20.31
2019-05-08 09:40:00,20.31
2019-05-08 09:45:00,17.31
2019-05-08 09:50:00,17.31
2019-05-08 09:55:00,17.82
2019-05-08 10:00:00,17.82
2019-05-08 10:05:00,17.82
2019-05-08 10:10:00,18.49
2019-05-08 10:15:00,18.49
2019-05-08 10:20:00,19.83
2019-05-08 10:25:00,19.83
2019-05-08 10:30:00,19.83
2019-05-08 10:35:00,19.67
2019-05-08 10:40:00,19.67
2019-05-08 10:45:00,19.63
2019-05-08 10:50:00,19.63
2019-05-08 10:55:00,19.63
2019-05-08 11:00:00,17.26
2019-05-08 11:05:00,17.26
2019-05-08 11:10:00,19.61
2019-05-08 11:15:00,19.61
2019-05-08 11:20:00,18.58
2019-05-08 11:25:00,18.58
2019-05-08 11:30:00,18.58
2019-05-08 11:35:00,18.58
2019-05-08 11:40:00,18.61
2019-05-08 11:45:00,18.61
