Time,$/MWh
2019-06-12 00:00:00,46.89
2019-06-12 00:05:00,15.91
2019-06-12 00:10:00,16.73
2019-06-12 00:15:00,16.73
2019-06-12 00:20:00,16.82
2019-06-12 00:25:00,17.56
2019-06-12 00:30:00,17.56
2019-06-12 00:35:00,17.53
2019-06-12 00:40:00,17.53
2019-06-12 00:45:00,17.2
2019-06-12 00:50:00,17.2
2019-06-12 00:55:00,17.2
2019-06-12 01:00:00,16.36
2019-06-12 01:05:00,17.48
2019-06-12 01:10:00,15.64
2019-06-12 01:15:00,15.75
2019-06-12 01:20:00,16.98
2019-06-12 01:25:00,16.98
2019-06-12 01:30:00,16.98
2019-06-12 01:35:00,15.73
2019-06-12 01:40:00,15.73
2019-06-12 01:45:00,15.73
2019-06-12 01:50:00,15.71
2019-06-12 01:55:00,15.71
2019-06-12 02:00:00,15.71
2019-06-12 02:05:00,15.71
2019-06-12 02:10:00,15.71
2019-06-12 02:15:00,-3.5
2019-06-12 02:20:00,15.61
2019-06-12 02:25:00,15.52
2019-06-12 02:30:00,15.52
2019-06-12 02:35:00,15.52
2019-06-12 02:40:00,16.11
2019-06-12 02:45:00,16.11
2019-06-12 02:50:00,16.13
2019-06-12 02:55:00,16.13
2019-06-12 03:00:00,16.13
2019-06-12 03:05:00,15.78
2019-06-12 03:10:00,15.78
2019-06-12 03:15:00,15.72
2019-06-12 03:20:00,15.72
2019-06-12 03:25:00,15.72
2019-06-12 03:30:00,15.64
2019-06-12 03:35:00,15.69
2019-06-12 03:40:00,15.69
2019-06-12 03:45:00,15.69
2019-06-12 03:50:00,15.69
2019-06-12 03:55:00,15.72
2019-06-12 04:00:00,15.72
2019-06-12 04:05:00,15.65
2019-06-12 04:10:00,15.65
2019-06-12 04:15:00,15.75
2019-06-12 04:20:00,15.75
2019-06-12 04:25:00,15.75
2019-06-12 04:30:00,15.75
2019-06-12 04:35:00,15.79
2019-06-12 04:40:00,15.82
2019-06-12 04:45:00,15.82
2019-06-12 04:50:00,15.82
2019-06-12 04:55:00,15.84
2019-06-12 05:00:00,15.84
2019-06-12 05:05:00,15.84
2019-06-12 05:10:00,15.78
2019-06-12 05:15:00,15.78
2019-06-12 05:20:00,15.79
