Time,$/MWh
2019-05-01 00:00:00,17.7
2019-05-01 00:05:00,20.13
2019-05-01 00:10:00,20.5
2019-05-01 00:15:00,20.5
2019-05-01 00:20:00,20.04
2019-05-01 00:25:00,20.04
2019-05-01 00:30:00,20.04
2019-05-01 00:35:00,20.06
2019-05-01 00:40:00,20.06
2019-05-01 00:45:00,20.06
2019-05-01 00:50:00,18.59
2019-05-01 00:55:00,18.59
2019-05-01 01:00:00,18.59
2019-05-01 01:05:00,18.0
2019-05-01 01:10:00,18.0
2019-05-01 01:15:00,18.95
2019-05-01 01:20:00,18.95
2019-05-01 01:25:00,18.59
2019-05-01 01:30:00,18.59
2019-05-01 01:35:00,17.8
2019-05-01 01:40:00,17.8
2019-05-01 01:45:00,17.8
2019-05-01 01:50:00,19.12
2019-05-01 01:55:00,19.12
2019-05-01 02:00:00,18.98
2019-05-01 02:05:00,18.98
2019-05-01 02:10:00,18.5
2019-05-01 02:15:00,18.5
2019-05-01 02:20:00,18.98
2019-05-01 02:25:00,18.98
2019-05-01 02:30:00,18.98
2019-05-01 02:35:00,17.86
2019-05-01 02:40:00,17.86
2019-05-01 02:45:00,17.84
2019-05-01 02:50:00,17.84
2019-05-01 02:55:00,17.73
2019-05-01 03:00:00,17.73
2019-05-01 03:05:00,17.7
2019-05-01 03:10:00,17.7
2019-05-01 03:15:00,17.7
2019-05-01 03:20:00,17.7
2019-05-01 03:25:00,17.7
2019-05-01 03:30:00,17.67
2019-05-01 03:35:00,17.67
2019-05-01 03:40:00,18.04
2019-05-01 03:45:00,18.04
2019-05-01 03:50:00,19.09
2019-05-01 03:55:00,19.09
2019-05-01 04:00:00,19.09
2019-05-01 04:05:00,19.64
2019-05-01 04:10:00,19.64
2019-05-01 04:15:00,19.64
2019-05-01 04:20:00,19.64
2019-05-01 04:25:00,20.22
2019-05-01 04:30:00,20.22
2019-05-01 04:35:00,20.2
2019-05-01 04:40:00,20.18
2019-05-01 04:45:00,20.18
2019-05-01 04:50:00,20.21
2019-05-01 04:55:00,20.21
2019-05-01 05:00:00,20.18
2019-05-01 05:05:00,17.74
2019-05-01 05:10:00,17.74
2019-05-01 05:15:00,21.87
2019-05-01 05:20:00,20.18
