Time,$/MWh
2019-06-26 00:00:00,21.07
2019-06-26 00:05:00,21.07
2019-06-26 00:10:00,18.27
2019-06-26 00:15:00,18.27
2019-06-26 00:20:00,18.21
2019-06-26 00:25:00,20.56
2019-06-26 00:30:00,20.56
2019-06-26 00:35:00,20.37
2019-06-26 00:40:00,20.36
2019-06-26 00:45:00,20.36
2019-06-26 00:50:00,18.65
2019-06-26 00:55:00,20.35
2019-06-26 01:00:00,20.42
2019-06-26 01:05:00,20.42
2019-06-26 01:10:00,19.31
2019-06-26 01:15:00,19.31
2019-06-26 01:20:00,19.31
2019-06-26 01:25:00,19.18
2019-06-26 01:30:00,18.84
2019-06-26 01:35:00,18.82
2019-06-26 01:40:00,18.82
2019-06-26 01:45:00,18.82
2019-06-26 01:50:00,18.63
2019-06-26 01:55:00,18.62
2019-06-26 02:00:00,18.62
2019-06-26 02:05:00,18.59
2019-06-26 02:10:00,18.56
2019-06-26 02:15:00,18.56
2019-06-26 02:20:00,18.56
2019-06-26 02:25:00,18.56
2019-06-26 02:30:00,18.06
2019-06-26 02:35:00,18.08
2019-06-26 02:40:00,18.08
2019-06-26 02:45:00,18.08
2019-06-26 02:50:00,18.08
2019-06-26 02:55:00,18.08
2019-06-26 03:00:00,17.41
2019-06-26 03:05:00,17.41
2019-06-26 03:10:00,16.87
2019-06-26 03:15:00,16.87
2019-06-26 03:20:00,17.22
2019-06-26 03:25:00,17.22
2019-06-26 03:30:00,16.6
2019-06-26 03:35:00,16.6
2019-06-26 03:40:00,15.77
2019-06-26 03:45:00,15.77
2019-06-26 03:50:00,15.73
2019-06-26 03:55:00,15.73
2019-06-26 04:00:00,16.8
2019-06-26 04:05:00,16.8
2019-06-26 04:10:00,17.01
2019-06-26 04:15:00,17.01
2019-06-26 04:20:00,17.01
2019-06-26 04:25:00,17.01
2019-06-26 04:30:00,16.59
2019-06-26 04:35:00,15.73
2019-06-26 04:40:00,15.73
2019-06-26 04:45:00,15.67
2019-06-26 04:50:00,15.67
2019-06-26 04:55:00,15.68
