Time,$/MWh
2019-06-05 00:00:00,0.0
2019-06-05 00:05:00,16.07
2019-06-05 00:10:00,16.07
2019-06-05 00:15:00,16.07
2019-06-05 00:20:00,16.11
2019-06-05 00:25:00,16.11
2019-06-05 00:30:00,16.1
2019-06-05 00:35:00,16.1
2019-06-05 00:40:00,16.1
2019-06-05 00:45:00,16.08
2019-06-05 00:50:00,16.08
2019-06-05 00:55:00,16.08
2019-06-05 01:00:00,16.07
2019-06-05 01:05:00,17.6
2019-06-05 01:10:00,17.6
2019-06-05 01:15:00,17.6
2019-06-05 01:20:00,16.07
2019-06-05 01:25:00,16.07
2019-06-05 01:30:00,16.07
2019-06-05 01:35:00,16.07
2019-06-05 01:40:00,16.07
2019-06-05 01:45:00,16.06
2019-06-05 01:50:00,16.51
2019-06-05 01:55:00,16.51
2019-06-05 02:00:00,16.51
2019-06-05 02:05:00,16.74
2019-06-05 02:10:00,16.74
2019-06-05 02:15:00,16.95
2019-06-05 02:20:00,16.95
2019-06-05 02:25:00,16.11
2019-06-05 02:30:00,16.11
2019-06-05 02:35:00,16.11
2019-06-05 02:40:00,16.11
2019-06-05 02:45:00,16.11
2019-06-05 02:50:00,16.52
2019-06-05 02:55:00,16.52
2019-06-05 03:00:00,16.52
2019-06-05 03:05:00,16.52
2019-06-05 03:10:00,16.09
2019-06-05 03:15:00,16.09
2019-06-05 03:20:00,16.1
2019-06-05 03:25:00,16.1
2019-06-05 03:30:00,16.1
2019-06-05 03:35:00,16.1
2019-06-05 03:40:00,16.08
2019-06-05 03:45:00,16.46
2019-06-05 03:50:00,16.46
2019-06-05 03:55:00,16.46
2019-06-05 04:00:00,16.46
2019-06-05 04:05:00,16.46
2019-06-05 04:10:00,16.51
2019-06-05 04:15:00,16.51
2019-06-05 04:20:00,16.51
2019-06-05 04:25:00,16.51
2019-06-05 04:30:00,18.03
2019-06-05 04:35:00,18.03
2019-06-05 04:40:00,18.03
2019-06-05 04:45:00,18.11
2019-06-05 04:50:00,18.11
2019-06-05 04:55:00,18.03
2019-06-05 05:00:00,18.03
2019-06-05 05:05:00,18.03
2019-06-05 05:10:00,19.13
2019-06-05 05:15:00,18.1
2019-06-05 05:20:00,19.96
2019-06-05 05:25:00,20.13
2019-06-05 05:30:00,19.39
2019-06-05 05:35:00,19.39
2019-06-05 05:40:00,19.39
2019-06-05 05:45:00,20.27
2019-06-05 05:50:00,0.1
2019-06-05 05:55:00,0.1
2019-06-05 06:00:00,15.45
2019-06-05 06:05:00,15.45
2019-06-05 06:10:00,17.9
2019-06-05 06:15:00,19.02
2019-06-05 06:20:00,18.22
2019-06-05 06:25:00,19.06
2019-06-05 06:30:00,19.06
2019-06-05 06:35:00,19.06
2019-06-05 06:40:00,19.06
2019-06-05 06:45:00,23.67
2019-06-05 06:50:00,23.67
2019-06-05 06:55:00,23.67
2019-06-05 07:00:00,23.67
2019-06-05 07:05:00,23.12
2019-06-05 07:10:00,23.12
2019-06-05 07:15:00,23.12
2019-06-05 07:20:00,21.4
2019-06-05 07:25:00,21.4
2019-06-05 07:30:00,21.4
2019-06-05 07:35:00,20.76
2019-06-05 07:40:00,20.76
2019-06-05 07:45:00,19.45
2019-06-05 07:50:00,18.67
2019-06-05 07:55:00,18.67
2019-06-05 08:00:00,18.67
2019-06-05 08:05:00,18.29
2019-06-05 08:10:00,18.91
2019-06-05 08:15:00,18.91
2019-06-05 08:20:00,18.91
2019-06-05 08:25:00,18.91
2019-06-05 08:30:00,19.35
2019-06-05 08:35:00,19.35
2019-06-05 08:40:00,19.35
2019-06-05 08:45:00,19.35
2019-06-05 08:50:00,18.24
2019-06-05 08:55:00,18.24
2019-06-05 09:00:00,20.05
2019-06-05 09:05:00,20.64
2019-06-05 09:10:00,20.64
2019-06-05 09:15:00,20.64
2019-06-05 09:20:00,20.73
2019-06-05 09:25:00,20.73
2019-06-05 09:30:00,20.89
2019-06-05 09:35:00,20.89
2019-06-05 09:40:00,20.89
2019-06-05 09:45:00,18.57
2019-06-05 09:50:00,18.57
2019-06-05 09:55:00,18.57
2019-06-05 10:00:00,18.02
2019-06-05 10:05:00,17.77
2019-06-05 10:10:00,16.23
2019-06-05 10:15:00,16.23
2019-06-05 10:20:00,17.81
2019-06-05 10:25:00,17.81
2019-06-05 10:30:00,17.81
2019-06-05 10:35:00,17.99
2019-06-05 10:40:00,17.99
2019-06-05 10:45:00,17.99
2019-06-05 10:50:00,18.42
2019-06-05 10:55:00,18.42
2019-06-05 11:00:00,18.42
2019-06-05 11:05:00,18.07
2019-06-05 11:10:00,18.07
2019-06-05 11:15:00,18.07
2019-06-05 11:20:00,18.07
2019-06-05 11:25:00,17.99
2019-06-05 11:30:00,17.99
2019-06-05 11:35:00,17.99
2019-06-05 11:40:00,17.55
2019-06-05 11:45:00,10.68
2019-06-05 11:50:00,10.68
2019-06-05 11:55:00,10.68
2019-06-05 12:00:00,10.68
2019-06-05 12:05:00,14.44
2019-06-05 12:10:00,14.44
2019-06-05 12:15:00,14.44
2019-06-05 12:20:00,17.49
2019-06-05 12:25:00,17.49
2019-06-05 12:30:00,17.89
2019-06-05 12:35:00,17.89
2019-06-05 12:40:00,17.89
2019-06-05 12:45:00,18.06
2019-06-05 12:50:00,18.06
2019-06-05 12:55:00,18.1
2019-06-05 13:00:00,18.1
2019-06-05 13:05:00,18.1
2019-06-05 13:10:00,18.09
2019-06-05 13:15:00,18.09
2019-06-05 13:20:00,18.66
2019-06-05 13:25:00,18.66
2019-06-05 13:30:00,18.66
2019-06-05 13:35:00,20.57
2019-06-05 13:40:00,20.57
2019-06-05 13:45:00,20.57
2019-06-05 13:50:00,20.89
2019-06-05 13:55:00,20.89
2019-06-05 14:00:00,21.17
2019-06-05 14:05:00,21.18
2019-06-05 14:10:00,21.18
2019-06-05 14:15:00,21.18
2019-06-05 14:20:00,21.23
2019-06-05 14:25:00,21.23
2019-06-05 14:30:00,22.51
2019-06-05 14:35:00,22.51
2019-06-05 14:40:00,22.51
2019-06-05 14:45:00,24.47
2019-06-05 14:50:00,24.47
2019-06-05 14:55:00,24.47
2019-06-05 15:00:00,24.47
2019-06-05 15:05:00,25.71
2019-06-05 15:10:00,25.71
2019-06-05 15:15:00,25.71
2019-06-05 15:20:00,25.71
2019-06-05 15:25:00,25.71
2019-06-05 15:30:00,29.51
2019-06-05 15:35:00,29.51
2019-06-05 15:40:00,29.51
2019-06-05 15:45:00,29.74
2019-06-05 15:50:00,29.74
2019-06-05 15:55:00,29.74
2019-06-05 16:00:00,25.17
2019-06-05 16:05:00,21.24
2019-06-05 16:10:00,21.24
2019-06-05 16:15:00,21.24
2019-06-05 16:20:00,21.24
2019-06-05 16:25:00,24.46
2019-06-05 16:30:00,26.21
2019-06-05 16:35:00,26.21
2019-06-05 16:40:00,26.11
2019-06-05 16:45:00,26.11
2019-06-05 16:50:00,25.81
