Date,price,hub
5/1/2019 3:05:00 AM,12.61666,TH_SP15
5/1/2019 3:05:00 AM,12.75586,TH_ZP26
5/1/2019 3:10:00 AM,11.74359,TH_NP15
5/1/2019 3:10:00 AM,11.75093,TH_SP15
5/1/2019 3:10:00 AM,11.88057,TH_ZP26
5/1/2019 3:15:00 AM,13.27241,TH_NP15
5/1/2019 3:15:00 AM,13.35133,TH_SP15
5/1/2019 3:15:00 AM,13.46485,TH_ZP26
5/1/2019 3:20:00 AM,13.08168,TH_NP15
5/1/2019 3:20:00 AM,13.15945,TH_SP15
5/1/2019 3:20:00 AM,13.27135,TH_ZP26
5/1/2019 3:25:00 AM,13.08168,TH_NP15
5/1/2019 3:25:00 AM,13.15945,TH_SP15
5/1/2019 3:25:00 AM,13.27135,TH_ZP26
5/1/2019 3:30:00 AM,13.07624,TH_NP15
5/1/2019 3:30:00 AM,13.15810,TH_SP15
5/1/2019 3:30:00 AM,13.27135,TH_ZP26
5/1/2019 3:35:00 AM,13.07624,TH_NP15
5/1/2019 3:35:00 AM,13.15810,TH_SP15
5/1/2019 3:35:00 AM,13.27135,TH_ZP26
5/1/2019 3:40:00 AM,13.07624,TH_NP15
5/1/2019 3:40:00 AM,13.15810,TH_SP15
5/1/2019 3:40:00 AM,13.27135,TH_ZP26
5/1/2019 3:45:00 AM,13.09925,TH_NP15
5/1/2019 3:45:00 AM,13.15251,TH_SP15
5/1/2019 3:45:00 AM,13.28361,TH_ZP26
5/1/2019 3:50:00 AM,12.49410,TH_NP15
5/1/2019 3:50:00 AM,12.54490,TH_SP15
5/1/2019 3:50:00 AM,12.66994,TH_ZP26
5/1/2019 3:55:00 AM,13.09925,TH_NP15
5/1/2019 3:55:00 AM,13.15251,TH_SP15
5/1/2019 3:55:00 AM,13.28361,TH_ZP26
5/1/2019 4:00:00 AM,13.28837,TH_NP15
5/1/2019 4:00:00 AM,13.23856,TH_SP15
5/1/2019 4:00:00 AM,13.41982,TH_ZP26
5/1/2019 4:05:00 AM,13.23660,TH_NP15
5/1/2019 4:05:00 AM,13.18698,TH_SP15
5/1/2019 4:05:00 AM,13.36753,TH_ZP26
5/1/2019 4:10:00 AM,13.23660,TH_NP15
5/1/2019 4:10:00 AM,13.18698,TH_SP15
5/1/2019 4:10:00 AM,13.36753,TH_ZP26
5/1/2019 4:15:00 AM,13.18730,TH_NP15
5/1/2019 4:15:00 AM,13.17218,TH_SP15
5/1/2019 4:15:00 AM,13.33573,TH_ZP26
5/1/2019 4:20:00 AM,13.18730,TH_NP15
5/1/2019 4:20:00 AM,13.17218,TH_SP15
5/1/2019 4:20:00 AM,13.33573,TH_ZP26
5/1/2019 4:25:00 AM,12.60728,TH_NP15
5/1/2019 4:25:00 AM,12.59283,TH_SP15
5/1/2019 4:25:00 AM,12.74919,TH_ZP26
5/1/2019 4:30:00 AM,13.27136,TH_NP15
5/1/2019 4:30:00 AM,13.25340,TH_SP15
5/1/2019 4:30:00 AM,13.41507,TH_ZP26
5/1/2019 4:35:00 AM,13.22975,TH_NP15
5/1/2019 4:35:00 AM,13.21184,TH_SP15
5/1/2019 4:35:00 AM,13.37301,TH_ZP26
5/1/2019 4:40:00 AM,15.21660,TH_NP15
5/1/2019 4:40:00 AM,15.19600,TH_SP15
5/1/2019 4:40:00 AM,15.38137,TH_ZP26
5/1/2019 4:45:00 AM,17.49411,TH_NP15
5/1/2019 4:45:00 AM,17.41240,TH_SP15
5/1/2019 4:45:00 AM,17.65210,TH_ZP26
5/1/2019 4:50:00 AM,17.67618,TH_NP15
5/1/2019 4:50:00 AM,17.59361,TH_SP15
5/1/2019 4:50:00 AM,17.83580,TH_ZP26
5/1/2019 4:55:00 AM,16.86553,TH_NP15
5/1/2019 4:55:00 AM,16.78675,TH_SP15
5/1/2019 4:55:00 AM,17.01783,TH_ZP26
5/1/2019 5:00:00 AM,10.78903,TH_NP15
5/1/2019 5:00:00 AM,10.66701,TH_SP15
5/1/2019 5:00:00 AM,10.85507,TH_ZP26
5/1/2019 5:05:00 AM,10.57999,TH_NP15
5/1/2019 5:05:00 AM,10.46034,TH_SP15
5/1/2019 5:05:00 AM,10.64476,TH_ZP26
5/1/2019 5:10:00 AM,10.45790,TH_NP15
5/1/2019 5:10:00 AM,10.33963,TH_SP15
5/1/2019 5:10:00 AM,10.52192,TH_ZP26
5/1/2019 5:15:00 AM,10.65264,TH_NP15
5/1/2019 5:15:00 AM,10.53223,TH_SP15
5/1/2019 5:15:00 AM,10.71782,TH_ZP26
5/1/2019 5:20:00 AM,10.68727,TH_NP15
5/1/2019 5:20:00 AM,10.56647,TH_SP15
5/1/2019 5:20:00 AM,10.75266,TH_ZP26
5/1/2019 5:25:00 AM,12.33569,TH_NP15
5/1/2019 5:25:00 AM,12.19626,TH_SP15
5/1/2019 5:25:00 AM,12.41117,TH_ZP26
5/1/2019 5:30:00 AM,12.39607,TH_NP15
5/1/2019 5:30:00 AM,12.20540,TH_SP15
5/1/2019 5:30:00 AM,12.45276,TH_ZP26
5/1/2019 5:35:00 AM,13.28954,TH_NP15
5/1/2019 5:35:00 AM,13.08512,TH_SP15
5/1/2019 5:35:00 AM,13.35031,TH_ZP26
5/1/2019 5:40:00 AM,14.29136,TH_NP15
5/1/2019 5:40:00 AM,14.07154,TH_SP15
5/1/2019 5:40:00 AM,14.35672,TH_ZP26
5/1/2019 5:45:00 AM,12.36000,TH_NP15
5/1/2019 5:45:00 AM,12.36000,TH_SP15
5/1/2019 5:45:00 AM,12.36000,TH_ZP26
5/1/2019 5:50:00 AM,12.36000,TH_NP15
5/1/2019 5:50:00 AM,12.36000,TH_SP15
5/1/2019 5:50:00 AM,12.36000,TH_ZP26
5/1/2019 5:55:00 AM,18.40640,TH_NP15
5/1/2019 5:55:00 AM,18.40640,TH_SP15
5/1/2019 5:55:00 AM,18.40640,TH_ZP26
5/1/2019 6:00:00 AM,18.14589,TH_NP15
5/1/2019 6:00:00 AM,18.01180,TH_SP15
