"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/03/2016 00:05:00","CAPITL",61757,27.55,1.66,0.00
"12/03/2016 00:05:00","CENTRL",61754,26.28,0.39,0.00
"12/03/2016 00:05:00","DUNWOD",61760,28.37,2.49,0.00
"12/03/2016 00:05:00","GENESE",61753,25.19,-0.70,0.00
"12/03/2016 00:05:00","H Q",61844,25.06,-0.83,0.00
"12/03/2016 00:05:00","HUD VL",61758,28.30,2.41,0.00
"12/03/2016 00:05:00","LONGIL",61762,28.87,2.98,0.00
"12/03/2016 00:05:00","MHK VL",61756,26.51,0.62,0.00
"12/03/2016 00:05:00","MILLWD",61759,28.40,2.51,0.00
"12/03/2016 00:05:00","N.Y.C.",61761,28.53,2.64,0.00
"12/03/2016 00:05:00","NORTH",61755,24.78,-1.11,0.00
"12/03/2016 00:05:00","NPX",61845,27.73,1.84,0.00
"12/03/2016 00:05:00","O H",61846,24.60,-1.29,0.00
"12/03/2016 00:05:00","PJM",61847,26.69,0.80,0.00
"12/03/2016 00:05:00","WEST",61752,24.78,-1.11,0.00
"12/03/2016 00:10:00","CAPITL",61757,27.76,1.67,0.00
"12/03/2016 00:10:00","CENTRL",61754,26.43,0.34,0.00
"12/03/2016 00:10:00","DUNWOD",61760,28.59,2.50,0.00
"12/03/2016 00:10:00","GENESE",61753,25.25,-0.84,0.00
"12/03/2016 00:10:00","H Q",61844,25.25,-0.84,0.00
"12/03/2016 00:10:00","HUD VL",61758,28.51,2.43,0.00
"12/03/2016 00:10:00","LONGIL",61762,29.09,3.00,0.00
"12/03/2016 00:10:00","MHK VL",61756,26.69,0.60,0.00
"12/03/2016 00:10:00","MILLWD",61759,28.62,2.53,0.00
"12/03/2016 00:10:00","N.Y.C.",61761,28.75,2.66,0.00
"12/03/2016 00:10:00","NORTH",61755,24.99,-1.09,0.00
"12/03/2016 00:10:00","NPX",61845,27.97,1.88,0.00
"12/03/2016 00:10:00","O H",61846,24.63,-1.46,0.00
"12/03/2016 00:10:00","PJM",61847,26.82,0.73,0.00
