"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/08/2011 00:05:00","CAPITL",61757,32.69,0.58,0.00
"12/08/2011 00:05:00","CENTRL",61754,32.37,0.26,0.00
"12/08/2011 00:05:00","DUNWOD",61760,34.00,1.89,0.00
"12/08/2011 00:05:00","GENESE",61753,31.98,-0.13,0.00
"12/08/2011 00:05:00","H Q",61844,32.05,-0.06,0.00
"12/08/2011 00:05:00","HUD VL",61758,34.10,1.99,0.00
"12/08/2011 00:05:00","LONGIL",61762,33.97,1.86,0.00
"12/08/2011 00:05:00","MHK VL",61756,33.04,0.93,0.00
"12/08/2011 00:05:00","MILLWD",61759,34.04,1.93,0.00
"12/08/2011 00:05:00","N.Y.C.",61761,34.16,2.06,0.00
"12/08/2011 00:05:00","NORTH",61755,32.46,0.35,0.00
"12/08/2011 00:05:00","NPX",61845,33.07,0.96,0.00
"12/08/2011 00:05:00","O H",61846,31.05,-1.06,0.00
"12/08/2011 00:05:00","PJM",61847,32.94,0.83,0.00
"12/08/2011 00:05:00","WEST",61752,31.76,-0.35,0.00
"12/08/2011 00:10:00","CAPITL",61757,24.26,0.45,0.00
"12/08/2011 00:10:00","CENTRL",61754,23.95,0.14,0.00
"12/08/2011 00:10:00","DUNWOD",61760,25.19,1.38,0.00
"12/08/2011 00:10:00","GENESE",61753,23.71,-0.10,0.00
"12/08/2011 00:10:00","H Q",61844,23.76,-0.05,0.00
"12/08/2011 00:10:00","HUD VL",61758,25.29,1.48,0.00
"12/08/2011 00:10:00","LONGIL",61762,25.19,1.38,0.00
"12/08/2011 00:10:00","MHK VL",61756,24.50,0.69,0.00
"12/08/2011 00:10:00","MILLWD",61759,25.24,1.43,0.00
"12/08/2011 00:10:00","N.Y.C.",61761,25.36,1.55,0.00
"12/08/2011 00:10:00","NORTH",61755,24.10,0.29,0.00
"12/08/2011 00:10:00","NPX",61845,24.55,0.74,0.00
"12/08/2011 00:10:00","O H",61846,23.00,-0.81,0.00
"12/08/2011 00:10:00","PJM",61847,24.36,0.55,0.00
"12/08/2011 00:10:00","WEST",61752,23.50,-0.31,0.00
"12/08/2011 00:15:00","CAPITL",61757,25.26,0.50,0.00
"12/08/2011 00:15:00","CENTRL",61754,24.91,0.15,0.00
"12/08/2011 00:15:00","DUNWOD",61760,26.30,1.54,0.00
"12/08/2011 00:15:00","GENESE",61753,24.57,-0.20,0.00
"12/08/2011 00:15:00","H Q",61844,24.72,-0.05,0.00
"12/08/2011 00:15:00","HUD VL",61758,26.35,1.59,0.00
"12/08/2011 00:15:00","LONGIL",61762,26.30,1.54,0.00
"12/08/2011 00:15:00","MHK VL",61756,25.48,0.72,0.00
"12/08/2011 00:15:00","MILLWD",61759,26.33,1.56,0.00
"12/08/2011 00:15:00","N.Y.C.",61761,26.48,1.71,0.00
"12/08/2011 00:15:00","NORTH",61755,25.01,0.25,0.00
"12/08/2011 00:15:00","NPX",61845,25.58,0.82,0.00
"12/08/2011 00:15:00","O H",61846,23.78,-0.99,0.00
"12/08/2011 00:15:00","PJM",61847,25.39,0.62,0.00
"12/08/2011 00:15:00","WEST",61752,24.30,-0.47,0.00
"12/08/2011 00:20:00","CAPITL",61757,25.08,0.49,0.00
"12/08/2011 00:20:00","CENTRL",61754,24.79,0.20,0.00
"12/08/2011 00:20:00","DUNWOD",61760,26.07,1.48,0.00
"12/08/2011 00:20:00","GENESE",61753,24.47,-0.12,0.00
"12/08/2011 00:20:00","H Q",61844,24.52,-0.07,0.00
"12/08/2011 00:20:00","HUD VL",61758,26.14,1.55,0.00
"12/08/2011 00:20:00","LONGIL",61762,26.07,1.48,0.00
"12/08/2011 00:20:00","MHK VL",61756,25.30,0.71,0.00
"12/08/2011 00:20:00","MILLWD",61759,26.09,1.50,0.00
"12/08/2011 00:20:00","N.Y.C.",61761,26.21,1.62,0.00
"12/08/2011 00:20:00","NORTH",61755,24.81,0.22,0.00
"12/08/2011 00:20:00","NPX",61845,25.38,0.79,0.00
"12/08/2011 00:20:00","O H",61846,23.73,-0.86,0.00
"12/08/2011 00:20:00","PJM",61847,25.23,0.64,0.00
"12/08/2011 00:20:00","WEST",61752,24.27,-0.32,0.00
"12/08/2011 00:25:00","CAPITL",61757,24.19,0.45,0.00
"12/08/2011 00:25:00","CENTRL",61754,23.93,0.19,0.00
"12/08/2011 00:25:00","DUNWOD",61760,25.14,1.40,0.00
"12/08/2011 00:25:00","GENESE",61753,23.64,-0.09,0.00
"12/08/2011 00:25:00","H Q",61844,23.66,-0.07,0.00
"12/08/2011 00:25:00","HUD VL",61758,25.21,1.47,0.00
"12/08/2011 00:25:00","LONGIL",61762,25.11,1.38,0.00
"12/08/2011 00:25:00","MHK VL",61756,24.40,0.66,0.00
"12/08/2011 00:25:00","MILLWD",61759,25.16,1.42,0.00
"12/08/2011 00:25:00","N.Y.C.",61761,25.25,1.52,0.00
"12/08/2011 00:25:00","NORTH",61755,23.97,0.24,0.00
"12/08/2011 00:25:00","NPX",61845,24.47,0.74,0.00
"12/08/2011 00:25:00","O H",61846,23.00,-0.74,0.00
"12/08/2011 00:25:00","PJM",61847,24.38,0.64,0.00
"12/08/2011 00:25:00","WEST",61752,23.52,-0.21,0.00
"12/08/2011 00:30:00","CAPITL",61757,20.82,0.37,0.00
"12/08/2011 00:30:00","CENTRL",61754,20.67,0.22,0.00
"12/08/2011 00:30:00","DUNWOD",61760,21.60,1.15,0.00
"12/08/2011 00:30:00","GENESE",61753,20.47,0.02,0.00
"12/08/2011 00:30:00","H Q",61844,20.39,-0.06,0.00
"12/08/2011 00:30:00","HUD VL",61758,21.68,1.23,0.00
"12/08/2011 00:30:00","LONGIL",61762,21.62,1.17,0.00
"12/08/2011 00:30:00","MHK VL",61756,21.04,0.59,0.00
"12/08/2011 00:30:00","MILLWD",61759,21.62,1.17,0.00
"12/08/2011 00:30:00","N.Y.C.",61761,21.70,1.25,0.00
"12/08/2011 00:30:00","NORTH",61755,20.65,0.20,0.00
"12/08/2011 00:30:00","NPX",61845,21.04,0.59,0.00
"12/08/2011 00:30:00","O H",61846,20.00,-0.45,0.00
"12/08/2011 00:30:00","PJM",61847,21.02,0.57,0.00
"12/08/2011 00:30:00","WEST",61752,20.43,-0.02,0.00
"12/08/2011 00:35:00","CAPITL",61757,20.71,0.35,0.00
"12/08/2011 00:35:00","CENTRL",61754,20.61,0.24,0.00
"12/08/2011 00:35:00","DUNWOD",61760,21.51,1.14,0.00
"12/08/2011 00:35:00","GENESE",61753,20.43,0.06,0.00
"12/08/2011 00:35:00","H Q",61844,20.31,-0.06,0.00
"12/08/2011 00:35:00","HUD VL",61758,21.57,1.20,0.00
"12/08/2011 00:35:00","LONGIL",61762,21.51,1.14,0.00
"12/08/2011 00:35:00","MHK VL",61756,20.96,0.59,0.00
"12/08/2011 00:35:00","MILLWD",61759,21.53,1.16,0.00
"12/08/2011 00:35:00","N.Y.C.",61761,21.59,1.22,0.00
"12/08/2011 00:35:00","NORTH",61755,20.57,0.20,0.00
"12/08/2011 00:35:00","NPX",61845,20.96,0.59,0.00
"12/08/2011 00:35:00","O H",61846,20.00,-0.37,0.00
"12/08/2011 00:35:00","PJM",61847,20.92,0.55,0.00
"12/08/2011 00:35:00","WEST",61752,20.41,0.04,0.00
"12/08/2011 00:40:00","CAPITL",61757,20.84,0.37,0.00
"12/08/2011 00:40:00","CENTRL",61754,20.68,0.20,0.00
"12/08/2011 00:40:00","DUNWOD",61760,21.66,1.19,0.00
"12/08/2011 00:40:00","GENESE",61753,20.49,0.02,0.00
"12/08/2011 00:40:00","H Q",61844,20.41,-0.06,0.00
"12/08/2011 00:40:00","HUD VL",61758,21.72,1.25,0.00
"12/08/2011 00:40:00","LONGIL",61762,21.64,1.17,0.00
