"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/23/2006 00:05:00","CAPITL",61757,66.63,3.17,0.00
"12/23/2006 00:05:00","CENTRL",61754,61.81,-1.65,0.00
"12/23/2006 00:05:00","DUNWOD",61760,68.35,4.89,0.00
"12/23/2006 00:05:00","GENESE",61753,59.46,-4.00,0.00
"12/23/2006 00:05:00","H Q",61844,63.08,-0.38,0.00
"12/23/2006 00:05:00","HUD VL",61758,68.03,4.57,0.00
"12/23/2006 00:05:00","LONGIL",61762,69.81,6.35,0.00
"12/23/2006 00:05:00","MHK VL",61756,63.84,0.38,0.00
"12/23/2006 00:05:00","MILLWD",61759,68.28,4.82,0.00
"12/23/2006 00:05:00","N.Y.C.",61761,68.98,5.52,0.00
"12/23/2006 00:05:00","NORTH",61755,63.27,-0.19,0.00
"12/23/2006 00:05:00","NPX",61845,66.89,3.43,0.00
"12/23/2006 00:05:00","O H",61846,56.29,-7.17,0.00
"12/23/2006 00:05:00","PJM",61847,58.51,-4.95,0.00
"12/23/2006 00:05:00","WEST",61752,56.86,-6.60,0.00
"12/23/2006 00:10:00","CAPITL",61757,38.80,1.88,0.00
"12/23/2006 00:10:00","CENTRL",61754,35.95,-0.96,0.00
"12/23/2006 00:10:00","DUNWOD",61760,39.83,2.92,0.00
"12/23/2006 00:10:00","GENESE",61753,34.77,-2.14,0.00
"12/23/2006 00:10:00","H Q",61844,36.65,-0.26,0.00
"12/23/2006 00:10:00","HUD VL",61758,39.61,2.69,0.00
"12/23/2006 00:10:00","LONGIL",61762,68.56,3.80,-27.84
"12/23/2006 00:10:00","MHK VL",61756,37.13,0.22,0.00
"12/23/2006 00:10:00","MILLWD",61759,39.72,2.81,0.00
"12/23/2006 00:10:00","N.Y.C.",61761,40.12,3.21,0.00
"12/23/2006 00:10:00","NORTH",61755,36.65,-0.26,0.00
"12/23/2006 00:10:00","NPX",61845,38.94,2.03,0.00
"12/23/2006 00:10:00","O H",61846,33.00,-3.91,0.00
"12/23/2006 00:10:00","PJM",61847,33.92,-2.99,0.00
"12/23/2006 00:10:00","WEST",61752,33.30,-3.62,0.00
"12/23/2006 00:15:00","CAPITL",61757,35.31,1.71,0.00
"12/23/2006 00:15:00","CENTRL",61754,32.79,-0.81,0.00
"12/23/2006 00:15:00","DUNWOD",61760,36.28,2.69,0.00
"12/23/2006 00:15:00","GENESE",61753,31.61,-1.98,0.00
"12/23/2006 00:15:00","H Q",61844,33.33,-0.27,0.00
"12/23/2006 00:15:00","HUD VL",61758,36.08,2.49,0.00
"12/23/2006 00:15:00","LONGIL",61762,68.49,3.53,-31.36
"12/23/2006 00:15:00","MHK VL",61756,33.80,0.20,0.00
"12/23/2006 00:15:00","MILLWD",61759,36.18,2.59,0.00
"12/23/2006 00:15:00","N.Y.C.",61761,36.59,2.99,0.00
"12/23/2006 00:15:00","NORTH",61755,33.36,-0.24,0.00
"12/23/2006 00:15:00","NPX",61845,35.44,1.85,0.00
"12/23/2006 00:15:00","O H",61846,30.03,-3.56,0.00
"12/23/2006 00:15:00","PJM",61847,31.38,-2.22,0.00
"12/23/2006 00:15:00","WEST",61752,30.37,-3.23,0.00
"12/23/2006 00:20:00","CAPITL",61757,32.11,1.53,0.00
"12/23/2006 00:20:00","CENTRL",61754,29.85,-0.73,0.00
"12/23/2006 00:20:00","DUNWOD",61760,32.97,2.39,0.00
"12/23/2006 00:20:00","GENESE",61753,28.81,-1.77,0.00
"12/23/2006 00:20:00","H Q",61844,30.34,-0.24,0.00
"12/23/2006 00:20:00","HUD VL",61758,32.81,2.23,0.00
"12/23/2006 00:20:00","LONGIL",61762,68.46,3.15,-34.72
"12/23/2006 00:20:00","MHK VL",61756,30.73,0.15,0.00
"12/23/2006 00:20:00","MILLWD",61759,32.91,2.32,0.00
"12/23/2006 00:20:00","N.Y.C.",61761,33.25,2.66,0.00
