"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/23/2013 00:05:00","CAPITL",61757,35.57,1.85,0.00
"12/23/2013 00:05:00","CENTRL",61754,33.65,-0.07,0.00
"12/23/2013 00:05:00","DUNWOD",61760,36.25,2.53,0.00
"12/23/2013 00:05:00","GENESE",61753,33.01,-0.71,0.00
"12/23/2013 00:05:00","H Q",61844,33.32,-0.40,0.00
"12/23/2013 00:05:00","HUD VL",61758,37.22,3.51,0.00
"12/23/2013 00:05:00","LONGIL",61762,36.56,2.83,-0.01
"12/23/2013 00:05:00","MHK VL",61756,34.46,0.74,0.00
"12/23/2013 00:05:00","MILLWD",61759,36.28,2.56,0.00
"12/23/2013 00:05:00","N.Y.C.",61761,36.31,2.60,0.00
"12/23/2013 00:05:00","NORTH",61755,33.35,-0.37,0.00
"12/23/2013 00:05:00","NPX",61845,35.78,2.06,0.00
"12/23/2013 00:05:00","O H",61846,32.17,-1.55,0.00
"12/23/2013 00:05:00","PJM",61847,32.64,-1.08,0.00
"12/23/2013 00:05:00","WEST",61752,32.71,-1.01,0.00
"12/23/2013 00:10:00","CAPITL",61757,35.47,1.78,0.00
"12/23/2013 00:10:00","CENTRL",61754,33.72,0.03,0.00
"12/23/2013 00:10:00","DUNWOD",61760,36.21,2.53,0.00
"12/23/2013 00:10:00","GENESE",61753,33.01,-0.67,0.00
"12/23/2013 00:10:00","H Q",61844,33.24,-0.44,0.00
"12/23/2013 00:10:00","HUD VL",61758,37.19,3.50,0.00
"12/23/2013 00:10:00","LONGIL",61762,50.61,3.23,-13.70
"12/23/2013 00:10:00","MHK VL",61756,34.46,0.78,0.00
"12/23/2013 00:10:00","MILLWD",61759,36.28,2.59,0.00
"12/23/2013 00:10:00","N.Y.C.",61761,36.31,2.63,0.00
"12/23/2013 00:10:00","NORTH",61755,33.35,-0.34,0.00
"12/23/2013 00:10:00","NPX",61845,35.64,1.95,0.00
"12/23/2013 00:10:00","O H",61846,32.24,-1.45,0.00
"12/23/2013 00:10:00","PJM",61847,32.87,-0.81,0.00
"12/23/2013 00:10:00","WEST",61752,32.78,-0.91,0.00
"12/23/2013 00:15:00","CAPITL",61757,35.10,1.73,0.00
"12/23/2013 00:15:00","CENTRL",61754,33.36,0.00,0.00
"12/23/2013 00:15:00","DUNWOD",61760,35.90,2.53,0.00
"12/23/2013 00:15:00","GENESE",61753,32.63,-0.73,0.00
"12/23/2013 00:15:00","H Q",61844,32.97,-0.40,0.00
"12/23/2013 00:15:00","HUD VL",61758,37.10,3.74,0.00
"12/23/2013 00:15:00","LONGIL",61762,36.54,3.17,-0.01
"12/23/2013 00:15:00","MHK VL",61756,34.16,0.80,0.00
"12/23/2013 00:15:00","MILLWD",61759,35.93,2.57,0.00
"12/23/2013 00:15:00","N.Y.C.",61761,36.00,2.64,0.00
"12/23/2013 00:15:00","NORTH",61755,33.06,-0.30,0.00
"12/23/2013 00:15:00","NPX",61845,35.30,1.93,0.00
"12/23/2013 00:15:00","O H",61846,31.86,-1.50,0.00
"12/23/2013 00:15:00","PJM",61847,32.53,-0.83,0.00
"12/23/2013 00:15:00","WEST",61752,32.36,-1.00,0.00
"12/23/2013 00:20:00","CAPITL",61757,34.11,1.68,0.00
"12/23/2013 00:20:00","CENTRL",61754,32.39,-0.03,0.00
"12/23/2013 00:20:00","DUNWOD",61760,34.86,2.43,0.00
"12/23/2013 00:20:00","GENESE",61753,31.68,-0.74,0.00
"12/23/2013 00:20:00","H Q",61844,32.03,-0.39,0.00
"12/23/2013 00:20:00","HUD VL",61758,36.02,3.60,0.00
"12/23/2013 00:20:00","LONGIL",61762,35.21,2.79,0.00
"12/23/2013 00:20:00","MHK VL",61756,33.17,0.75,0.00
"12/23/2013 00:20:00","MILLWD",61759,34.89,2.46,0.00
"12/23/2013 00:20:00","N.Y.C.",61761,34.95,2.53,0.00
"12/23/2013 00:20:00","NORTH",61755,32.10,-0.32,0.00
"12/23/2013 00:20:00","NPX",61845,34.27,1.85,0.00
"12/23/2013 00:20:00","O H",61846,30.90,-1.52,0.00
"12/23/2013 00:20:00","PJM",61847,31.42,-1.01,0.00
"12/23/2013 00:20:00","WEST",61752,31.38,-1.04,0.00
"12/23/2013 00:25:00","CAPITL",61757,33.29,1.64,0.00
"12/23/2013 00:25:00","CENTRL",61754,31.58,-0.06,0.00
"12/23/2013 00:25:00","DUNWOD",61760,34.05,2.40,0.00
"12/23/2013 00:25:00","GENESE",61753,30.95,-0.70,0.00
"12/23/2013 00:25:00","H Q",61844,31.27,-0.38,0.00
"12/23/2013 00:25:00","HUD VL",61758,35.13,3.48,0.00
"12/23/2013 00:25:00","LONGIL",61762,34.40,2.75,0.00
"12/23/2013 00:25:00","MHK VL",61756,32.38,0.73,0.00
"12/23/2013 00:25:00","MILLWD",61759,34.08,2.44,0.00
