"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/14/2016 00:05:00","CAPITL",61757,62.00,-0.14,-64.18
"12/14/2016 00:05:00","CENTRL",61754,2.11,-0.04,-4.19
"12/14/2016 00:05:00","DUNWOD",61760,34.99,-0.17,-37.20
"12/14/2016 00:05:00","GENESE",61753,1.17,-0.03,-3.23
"12/14/2016 00:05:00","H Q",61844,-1.99,0.04,0.00
"12/14/2016 00:05:00","HUD VL",61758,35.88,-0.17,-38.08
"12/14/2016 00:05:00","LONGIL",61762,34.97,-0.21,-37.21
"12/14/2016 00:05:00","MHK VL",61756,1.55,-0.08,-3.66
"12/14/2016 00:05:00","MILLWD",61759,35.94,-0.18,-38.15
"12/14/2016 00:05:00","N.Y.C.",61761,34.99,-0.18,-37.20
"12/14/2016 00:05:00","NORTH",61755,-2.00,0.03,0.00
"12/14/2016 00:05:00","NPX",61845,50.33,-0.17,-52.54
"12/14/2016 00:05:00","O H",61846,2.55,0.02,-4.55
"12/14/2016 00:05:00","PJM",61847,17.42,-0.07,-19.53
"12/14/2016 00:05:00","WEST",61752,2.21,-0.01,-4.26
"12/14/2016 00:10:00","CAPITL",61757,61.97,-0.14,-64.11
"12/14/2016 00:10:00","CENTRL",61754,2.13,-0.05,-4.19
"12/14/2016 00:10:00","DUNWOD",61760,34.99,-0.16,-37.16
"12/14/2016 00:10:00","GENESE",61753,1.18,-0.04,-3.22
"12/14/2016 00:10:00","H Q",61844,-1.97,0.04,0.00
"12/14/2016 00:10:00","HUD VL",61758,35.87,-0.16,-38.04
"12/14/2016 00:10:00","LONGIL",61762,34.97,-0.20,-37.17
"12/14/2016 00:10:00","MHK VL",61756,1.58,-0.08,-3.66
"12/14/2016 00:10:00","MILLWD",61759,35.94,-0.17,-38.11
"12/14/2016 00:10:00","N.Y.C.",61761,34.99,-0.17,-37.17
"12/14/2016 00:10:00","NORTH",61755,-1.98,0.03,0.00
"12/14/2016 00:10:00","NPX",61845,50.31,-0.17,-52.48
"12/14/2016 00:10:00","O H",61846,2.55,0.01,-4.55
"12/14/2016 00:10:00","PJM",61847,17.43,-0.07,-19.51
"12/14/2016 00:10:00","WEST",61752,2.22,-0.04,-4.26
"12/14/2016 00:15:00","CAPITL",61757,43.21,1.44,-20.31
"12/14/2016 00:15:00","CENTRL",61754,23.24,0.45,-1.33
"12/14/2016 00:15:00","DUNWOD",61760,34.97,1.74,-11.77
"12/14/2016 00:15:00","GENESE",61753,22.68,0.19,-1.02
"12/14/2016 00:15:00","H Q",61844,21.08,-0.39,0.00
"12/14/2016 00:15:00","HUD VL",61758,35.25,1.74,-12.05
"12/14/2016 00:15:00","LONGIL",61762,35.36,2.13,-11.78
"12/14/2016 00:15:00","MHK VL",61756,23.49,0.82,-1.21
"12/14/2016 00:15:00","MILLWD",61759,35.34,1.80,-12.07
