"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/07/2013 00:05:00","CAPITL",61757,83.67,2.35,-43.44
"12/07/2013 00:05:00","CENTRL",61754,42.90,-0.34,-5.36
"12/07/2013 00:05:00","DUNWOD",61760,74.86,3.45,-33.54
"12/07/2013 00:05:00","GENESE",61753,40.16,-1.89,-4.18
"12/07/2013 00:05:00","H Q",61844,37.12,-0.76,0.00
"12/07/2013 00:05:00","HUD VL",61758,75.46,4.54,-33.04
"12/07/2013 00:05:00","LONGIL",61762,75.61,4.17,-33.57
"12/07/2013 00:05:00","MHK VL",61756,44.21,0.91,-5.43
"12/07/2013 00:05:00","MILLWD",61759,75.10,3.48,-33.73
"12/07/2013 00:05:00","N.Y.C.",61761,75.04,3.60,-33.56
"12/07/2013 00:05:00","NORTH",61755,37.12,-0.76,0.00
"12/07/2013 00:05:00","NPX",61845,80.37,2.84,-39.65
"12/07/2013 00:05:00","O H",61846,39.58,-3.86,-5.57
"12/07/2013 00:05:00","PJM",61847,56.17,-0.34,-18.63
"12/07/2013 00:05:00","WEST",61752,40.04,-3.26,-5.42
"12/07/2013 00:10:00","CAPITL",61757,376.98,-0.57,-386.82
"12/07/2013 00:10:00","CENTRL",61754,38.55,0.09,-47.74
"12/07/2013 00:10:00","DUNWOD",61760,288.52,-0.84,-298.63
"12/07/2013 00:10:00","GENESE",61753,28.34,0.44,-37.18
"12/07/2013 00:10:00","H Q",61844,-9.09,0.19,0.00
"12/07/2013 00:10:00","HUD VL",61758,283.83,-1.09,-294.20
"12/07/2013 00:10:00","LONGIL",61762,289.07,-1.00,-299.35
"12/07/2013 00:10:00","MHK VL",61756,38.83,-0.21,-48.32
"12/07/2013 00:10:00","MILLWD",61759,290.27,-0.84,-300.38
"12/07/2013 00:10:00","N.Y.C.",61761,288.69,-0.86,-298.83
"12/07/2013 00:10:00","NORTH",61755,-9.09,0.19,0.00
"12/07/2013 00:10:00","NPX",61845,343.08,-0.69,-353.05
"12/07/2013 00:10:00","O H",61846,41.22,0.93,-49.57
"12/07/2013 00:10:00","PJM",61847,156.73,0.11,-165.89
"12/07/2013 00:10:00","WEST",61752,39.77,0.77,-48.28
"12/07/2013 00:15:00","CAPITL",61757,71.46,2.22,-32.93
"12/07/2013 00:15:00","CENTRL",61754,40.12,-0.25,-4.06
"12/07/2013 00:15:00","DUNWOD",61760,64.98,3.23,-25.44
