"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/29/2006 00:05:00","CAPITL",61757,43.53,1.99,0.00
"12/29/2006 00:05:00","CENTRL",61754,40.75,-0.79,0.00
"12/29/2006 00:05:00","DUNWOD",61760,44.57,3.03,0.00
"12/29/2006 00:05:00","GENESE",61753,38.97,-2.58,0.00
"12/29/2006 00:05:00","H Q",61844,41.13,-0.42,0.00
"12/29/2006 00:05:00","HUD VL",61758,44.41,2.87,0.00
"12/29/2006 00:05:00","LONGIL",61762,63.50,4.11,-17.85
"12/29/2006 00:05:00","MHK VL",61756,41.79,0.25,0.00
"12/29/2006 00:05:00","MILLWD",61759,44.53,2.99,0.00
"12/29/2006 00:05:00","N.Y.C.",61761,44.86,3.32,0.00
"12/29/2006 00:05:00","NORTH",61755,41.25,-0.29,0.00
"12/29/2006 00:05:00","NPX",61845,43.58,2.04,0.00
"12/29/2006 00:05:00","O H",61846,37.14,-4.40,0.00
"12/29/2006 00:05:00","PJM",61847,39.26,-2.28,0.00
"12/29/2006 00:05:00","WEST",61752,37.84,-3.70,0.00
"12/29/2006 00:10:00","CAPITL",61757,46.59,2.13,0.00
"12/29/2006 00:10:00","CENTRL",61754,43.57,-0.89,0.00
"12/29/2006 00:10:00","DUNWOD",61760,47.75,3.29,0.00
"12/29/2006 00:10:00","GENESE",61753,41.79,-2.67,0.00
"12/29/2006 00:10:00","H Q",61844,44.01,-0.44,0.00
"12/29/2006 00:10:00","HUD VL",61758,47.53,3.07,0.00
"12/29/2006 00:10:00","LONGIL",61762,62.83,4.45,-13.92
"12/29/2006 00:10:00","MHK VL",61756,44.73,0.27,0.00
"12/29/2006 00:10:00","MILLWD",61759,47.66,3.20,0.00
"12/29/2006 00:10:00","N.Y.C.",61761,48.02,3.56,0.00
"12/29/2006 00:10:00","NORTH",61755,44.10,-0.36,0.00
"12/29/2006 00:10:00","NPX",61845,46.64,2.18,0.00
"12/29/2006 00:10:00","O H",61846,39.92,-4.53,0.00
"12/29/2006 00:10:00","PJM",61847,41.66,-2.80,0.00
"12/29/2006 00:10:00","WEST",61752,40.55,-3.91,0.00
"12/29/2006 00:15:00","CAPITL",61757,46.45,2.13,0.00
"12/29/2006 00:15:00","CENTRL",61754,43.35,-0.98,0.00
"12/29/2006 00:15:00","DUNWOD",61760,47.69,3.37,0.00
"12/29/2006 00:15:00","GENESE",61753,41.40,-2.93,0.00
"12/29/2006 00:15:00","H Q",61844,43.92,-0.40,0.00
"12/29/2006 00:15:00","HUD VL",61758,47.51,3.19,0.00
"12/29/2006 00:15:00","LONGIL",61762,48.89,4.57,0.00
"12/29/2006 00:15:00","MHK VL",61756,44.59,0.27,0.00
"12/29/2006 00:15:00","MILLWD",61759,47.65,3.32,0.00
"12/29/2006 00:15:00","N.Y.C.",61761,48.05,3.72,0.00
"12/29/2006 00:15:00","NORTH",61755,44.06,-0.27,0.00
"12/29/2006 00:15:00","NPX",61845,46.54,2.22,0.00
"12/29/2006 00:15:00","O H",61846,39.36,-4.96,0.00
"12/29/2006 00:15:00","PJM",61847,41.62,-2.70,0.00
"12/29/2006 00:15:00","WEST",61752,40.07,-4.25,0.00
"12/29/2006 00:20:00","CAPITL",61757,45.62,2.13,0.00
"12/29/2006 00:20:00","CENTRL",61754,42.58,-0.91,0.00
"12/29/2006 00:20:00","DUNWOD",61760,46.84,3.35,0.00
"12/29/2006 00:20:00","GENESE",61753,40.58,-2.91,0.00
"12/29/2006 00:20:00","H Q",61844,43.06,-0.43,0.00
"12/29/2006 00:20:00","HUD VL",61758,46.62,3.13,0.00
"12/29/2006 00:20:00","LONGIL",61762,61.42,4.52,-13.40
"12/29/2006 00:20:00","MHK VL",61756,43.75,0.26,0.00
"12/29/2006 00:20:00","MILLWD",61759,46.75,3.26,0.00
