72.67266203924031,46.013638408456764,39.428802110465476,35.411712057439395,33.81763619669825,33.0441357716331,32.439174675388045,32.202653096287555,31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382
46.013638408456764,39.428802110465476,35.411712057439395,33.81763619669825,33.0441357716331,32.439174675388045,32.202653096287555,31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174
39.428802110465476,35.411712057439395,33.81763619669825,33.0441357716331,32.439174675388045,32.202653096287555,31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578
35.411712057439395,33.81763619669825,33.0441357716331,32.439174675388045,32.202653096287555,31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834
33.81763619669825,33.0441357716331,32.439174675388045,32.202653096287555,31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828
33.0441357716331,32.439174675388045,32.202653096287555,31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075
32.439174675388045,32.202653096287555,31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232
32.202653096287555,31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232,32.185488926945936
31.956352324438406,31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232,32.185488926945936,32.4969730766681
31.778607065892825,31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232,32.185488926945936,32.4969730766681,31.988050397485804
31.61077588551314,30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232,32.185488926945936,32.4969730766681,31.988050397485804,32.07687244472714
30.974082994866382,32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232,32.185488926945936,32.4969730766681,31.988050397485804,32.07687244472714,32.11133566882761
32.182757497247174,32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232,32.185488926945936,32.4969730766681,31.988050397485804,32.07687244472714,32.11133566882761,32.30695324515523
32.48105659743578,31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232,32.185488926945936,32.4969730766681,31.988050397485804,32.07687244472714,32.11133566882761,32.30695324515523,32.70442684835703
31.9551383556834,32.37942043555828,32.393515961658075,32.01104836112232,32.185488926945936,32.4969730766681,31.988050397485804,32.07687244472714,32.11133566882761,32.30695324515523,32.70442684835703,33.418307919009635
