Date,price,hub
12/2/2017 12:00:00 AM,24.16025,TH_NP15
12/2/2017 12:00:00 AM,24.25755,TH_SP15
12/2/2017 12:00:00 AM,23.93648,TH_ZP26
12/2/2017 12:05:00 AM,28.08848,TH_NP15
12/2/2017 12:05:00 AM,28.20160,TH_SP15
12/2/2017 12:05:00 AM,27.82833,TH_ZP26
12/2/2017 12:10:00 AM,47.86893,TH_NP15
12/2/2017 12:10:00 AM,48.06170,TH_SP15
12/2/2017 12:10:00 AM,47.42557,TH_ZP26
12/2/2017 12:15:00 AM,30.56594,TH_NP15
12/2/2017 12:15:00 AM,30.35506,TH_SP15
12/2/2017 12:15:00 AM,30.10750,TH_ZP26
12/2/2017 12:20:00 AM,27.17052,TH_NP15
12/2/2017 12:20:00 AM,26.98306,TH_SP15
12/2/2017 12:20:00 AM,26.76300,TH_ZP26
12/2/2017 12:25:00 AM,29.22066,TH_NP15
12/2/2017 12:25:00 AM,29.01905,TH_SP15
12/2/2017 12:25:00 AM,28.78239,TH_ZP26
12/2/2017 12:30:00 AM,28.66890,TH_NP15
12/2/2017 12:30:00 AM,28.62285,TH_SP15
12/2/2017 12:30:00 AM,28.34080,TH_ZP26
12/2/2017 12:35:00 AM,28.08282,TH_NP15
12/2/2017 12:35:00 AM,28.03771,TH_SP15
12/2/2017 12:35:00 AM,27.76142,TH_ZP26
12/2/2017 12:40:00 AM,28.37321,TH_NP15
12/2/2017 12:40:00 AM,28.32764,TH_SP15
12/2/2017 12:40:00 AM,28.04849,TH_ZP26
12/2/2017 12:45:00 AM,29.52757,TH_NP15
12/2/2017 12:45:00 AM,29.48903,TH_SP15
12/2/2017 12:45:00 AM,29.18667,TH_ZP26
12/2/2017 12:50:00 AM,31.04484,TH_NP15
12/2/2017 12:50:00 AM,31.00432,TH_SP15
12/2/2017 12:50:00 AM,30.68642,TH_ZP26
12/2/2017 12:55:00 AM,26.69236,TH_NP15
12/2/2017 12:55:00 AM,26.65752,TH_SP15
12/2/2017 12:55:00 AM,26.38419,TH_ZP26
12/2/2017 1:00:00 AM,48.79590,TH_NP15
12/2/2017 1:00:00 AM,48.48345,TH_SP15
12/2/2017 1:00:00 AM,48.09289,TH_ZP26
12/2/2017 1:05:00 AM,47.44736,TH_NP15
12/2/2017 1:05:00 AM,47.14355,TH_SP15
12/2/2017 1:05:00 AM,46.76378,TH_ZP26
12/2/2017 1:10:00 AM,32.06924,TH_NP15
12/2/2017 1:10:00 AM,31.86389,TH_SP15
12/2/2017 1:10:00 AM,31.60721,TH_ZP26
12/2/2017 1:15:00 AM,32.99183,TH_NP15
12/2/2017 1:15:00 AM,32.83983,TH_SP15
12/2/2017 1:15:00 AM,32.54242,TH_ZP26
12/2/2017 1:20:00 AM,24.77911,TH_NP15
12/2/2017 1:20:00 AM,24.66495,TH_SP15
12/2/2017 1:20:00 AM,24.44158,TH_ZP26
12/2/2017 1:25:00 AM,24.90463,TH_NP15
12/2/2017 1:25:00 AM,24.78988,TH_SP15
12/2/2017 1:25:00 AM,24.56538,TH_ZP26
12/2/2017 1:30:00 AM,24.73481,TH_NP15
12/2/2017 1:30:00 AM,24.58145,TH_SP15
12/2/2017 1:30:00 AM,24.39099,TH_ZP26
12/2/2017 1:35:00 AM,24.92645,TH_NP15
12/2/2017 1:35:00 AM,24.77190,TH_SP15
12/2/2017 1:35:00 AM,24.57997,TH_ZP26
12/2/2017 1:40:00 AM,24.67054,TH_NP15
12/2/2017 1:40:00 AM,24.51759,TH_SP15
12/2/2017 1:40:00 AM,24.32762,TH_ZP26
12/2/2017 1:45:00 AM,24.98258,TH_NP15
12/2/2017 1:45:00 AM,24.78004,TH_SP15
12/2/2017 1:45:00 AM,24.60751,TH_ZP26
12/2/2017 1:50:00 AM,26.74489,TH_NP15
12/2/2017 1:50:00 AM,26.52806,TH_SP15
12/2/2017 1:50:00 AM,26.34335,TH_ZP26
12/2/2017 1:55:00 AM,37.66421,TH_NP15
12/2/2017 1:55:00 AM,37.35886,TH_SP15
12/2/2017 1:55:00 AM,37.09874,TH_ZP26
12/2/2017 2:00:00 AM,37.53818,TH_NP15
12/2/2017 2:00:00 AM,37.30512,TH_SP15
12/2/2017 2:00:00 AM,37.03823,TH_ZP26
12/2/2017 2:05:00 AM,27.14612,TH_NP15
12/2/2017 2:05:00 AM,26.97757,TH_SP15
12/2/2017 2:05:00 AM,26.78457,TH_ZP26
12/2/2017 2:10:00 AM,26.58456,TH_NP15
12/2/2017 2:10:00 AM,26.41951,TH_SP15
12/2/2017 2:10:00 AM,26.23049,TH_ZP26
12/2/2017 2:15:00 AM,25.32965,TH_NP15
12/2/2017 2:15:00 AM,25.19766,TH_SP15
12/2/2017 2:15:00 AM,25.01490,TH_ZP26
12/2/2017 2:20:00 AM,26.66333,TH_NP15
12/2/2017 2:20:00 AM,26.52439,TH_SP15
12/2/2017 2:20:00 AM,26.33201,TH_ZP26
12/2/2017 2:25:00 AM,27.91048,TH_NP15
12/2/2017 2:25:00 AM,27.76505,TH_SP15
12/2/2017 2:25:00 AM,27.56367,TH_ZP26
12/2/2017 2:30:00 AM,24.22485,TH_NP15
12/2/2017 2:30:00 AM,23.87496,TH_SP15
12/2/2017 2:30:00 AM,23.75672,TH_ZP26
12/2/2017 2:35:00 AM,39.36908,TH_NP15
12/2/2017 2:35:00 AM,38.80045,TH_SP15
12/2/2017 2:35:00 AM,38.60829,TH_ZP26
12/2/2017 2:40:00 AM,39.73392,TH_NP15
12/2/2017 2:40:00 AM,39.16002,TH_SP15
12/2/2017 2:40:00 AM,38.96608,TH_ZP26
12/2/2017 2:45:00 AM,38.81131,TH_NP15
12/2/2017 2:45:00 AM,38.31566,TH_SP15
12/2/2017 2:45:00 AM,38.10656,TH_ZP26
12/2/2017 2:50:00 AM,38.55624,TH_NP15
12/2/2017 2:50:00 AM,38.06386,TH_SP15
12/2/2017 2:50:00 AM,37.85613,TH_ZP26
12/2/2017 2:55:00 AM,39.67858,TH_NP15
12/2/2017 2:55:00 AM,39.17186,TH_SP15
12/2/2017 2:55:00 AM,38.95808,TH_ZP26
12/2/2017 3:00:00 AM,26.99231,TH_NP15
12/2/2017 3:00:00 AM,26.50398,TH_SP15
12/2/2017 3:00:00 AM,26.37787,TH_ZP26
12/2/2017 3:05:00 AM,29.41052,TH_NP15
12/2/2017 3:05:00 AM,28.87844,TH_SP15
12/2/2017 3:05:00 AM,28.74104,TH_ZP26
12/2/2017 3:10:00 AM,38.05677,TH_NP15
12/2/2017 3:10:00 AM,37.36827,TH_SP15
12/2/2017 3:10:00 AM,37.19047,TH_ZP26
12/2/2017 3:15:00 AM,48.56199,TH_NP15
12/2/2017 3:15:00 AM,47.73105,TH_SP15
12/2/2017 3:15:00 AM,47.48949,TH_ZP26
12/2/2017 3:20:00 AM,48.03785,TH_NP15
12/2/2017 3:20:00 AM,47.21588,TH_SP15
12/2/2017 3:20:00 AM,46.97693,TH_ZP26
12/2/2017 3:25:00 AM,48.03785,TH_NP15
12/2/2017 3:25:00 AM,47.21588,TH_SP15
12/2/2017 3:25:00 AM,46.97693,TH_ZP26
12/2/2017 3:30:00 AM,47.63616,TH_NP15
12/2/2017 3:30:00 AM,46.90104,TH_SP15
12/2/2017 3:30:00 AM,46.65916,TH_ZP26
12/2/2017 3:35:00 AM,46.08257,TH_NP15
12/2/2017 3:35:00 AM,45.37142,TH_SP15
12/2/2017 3:35:00 AM,45.13743,TH_ZP26
12/2/2017 3:40:00 AM,42.54954,TH_NP15
12/2/2017 3:40:00 AM,41.89291,TH_SP15
12/2/2017 3:40:00 AM,41.67686,TH_ZP26
12/2/2017 3:45:00 AM,42.57948,TH_NP15
12/2/2017 3:45:00 AM,41.90556,TH_SP15
12/2/2017 3:45:00 AM,41.68940,TH_ZP26
12/2/2017 3:50:00 AM,42.57948,TH_NP15
12/2/2017 3:50:00 AM,41.90556,TH_SP15
12/2/2017 3:50:00 AM,41.68940,TH_ZP26
12/2/2017 3:55:00 AM,46.37420,TH_NP15
12/2/2017 3:55:00 AM,45.64023,TH_SP15
12/2/2017 3:55:00 AM,45.40480,TH_ZP26
12/2/2017 4:00:00 AM,42.90154,TH_NP15
12/2/2017 4:00:00 AM,41.95186,TH_SP15
12/2/2017 4:00:00 AM,41.83688,TH_ZP26
12/2/2017 4:05:00 AM,33.02848,TH_NP15
12/2/2017 4:05:00 AM,32.29736,TH_SP15
12/2/2017 4:05:00 AM,32.20884,TH_ZP26
12/2/2017 4:10:00 AM,32.30460,TH_NP15
12/2/2017 4:10:00 AM,31.58950,TH_SP15
12/2/2017 4:10:00 AM,31.50291,TH_ZP26
12/2/2017 4:15:00 AM,35.40568,TH_NP15
12/2/2017 4:15:00 AM,34.58703,TH_SP15
12/2/2017 4:15:00 AM,34.49568,TH_ZP26
12/2/2017 4:20:00 AM,39.98890,TH_NP15
12/2/2017 4:20:00 AM,39.06428,TH_SP15
12/2/2017 4:20:00 AM,38.96110,TH_ZP26
12/2/2017 4:25:00 AM,39.98890,TH_NP15
12/2/2017 4:25:00 AM,39.06428,TH_SP15
12/2/2017 4:25:00 AM,38.96110,TH_ZP26
12/2/2017 4:30:00 AM,37.38250,TH_NP15
12/2/2017 4:30:00 AM,36.48900,TH_SP15
12/2/2017 4:30:00 AM,36.42227,TH_ZP26
12/2/2017 4:35:00 AM,39.96590,TH_NP15
12/2/2017 4:35:00 AM,39.01065,TH_SP15
12/2/2017 4:35:00 AM,38.93930,TH_ZP26
12/2/2017 4:40:00 AM,42.98343,TH_NP15
12/2/2017 4:40:00 AM,41.95606,TH_SP15
12/2/2017 4:40:00 AM,41.87932,TH_ZP26
12/2/2017 4:45:00 AM,25.50988,TH_NP15
12/2/2017 4:45:00 AM,25.00789,TH_SP15
12/2/2017 4:45:00 AM,24.91916,TH_ZP26
12/2/2017 4:50:00 AM,26.20116,TH_NP15
12/2/2017 4:50:00 AM,25.68557,TH_SP15
12/2/2017 4:50:00 AM,25.59443,TH_ZP26
12/2/2017 4:55:00 AM,26.45284,TH_NP15
12/2/2017 4:55:00 AM,25.93230,TH_SP15
12/2/2017 4:55:00 AM,25.84029,TH_ZP26
12/2/2017 5:00:00 AM,22.73879,TH_NP15
12/2/2017 5:00:00 AM,22.29227,TH_SP15
12/2/2017 5:00:00 AM,22.20206,TH_ZP26
12/2/2017 5:05:00 AM,22.59682,TH_NP15
12/2/2017 5:05:00 AM,22.15309,TH_SP15
12/2/2017 5:05:00 AM,22.06345,TH_ZP26
12/2/2017 5:10:00 AM,22.75408,TH_NP15
12/2/2017 5:10:00 AM,22.30726,TH_SP15
12/2/2017 5:10:00 AM,22.21699,TH_ZP26
12/2/2017 5:15:00 AM,25.35367,TH_NP15
12/2/2017 5:15:00 AM,24.81113,TH_SP15
12/2/2017 5:15:00 AM,24.69559,TH_ZP26
12/2/2017 5:20:00 AM,25.35367,TH_NP15
12/2/2017 5:20:00 AM,24.81113,TH_SP15
12/2/2017 5:20:00 AM,24.69559,TH_ZP26
12/2/2017 5:25:00 AM,25.48928,TH_NP15
12/2/2017 5:25:00 AM,24.94384,TH_SP15
12/2/2017 5:25:00 AM,24.82768,TH_ZP26
12/2/2017 5:30:00 AM,26.43380,TH_NP15
12/2/2017 5:30:00 AM,25.88626,TH_SP15
12/2/2017 5:30:00 AM,25.76051,TH_ZP26
12/2/2017 5:35:00 AM,27.04459,TH_NP15
12/2/2017 5:35:00 AM,26.48440,TH_SP15
12/2/2017 5:35:00 AM,26.35575,TH_ZP26
12/2/2017 5:40:00 AM,28.15767,TH_NP15
12/2/2017 5:40:00 AM,27.57443,TH_SP15
12/2/2017 5:40:00 AM,27.44048,TH_ZP26
12/2/2017 5:45:00 AM,32.04088,TH_NP15
12/2/2017 5:45:00 AM,31.35200,TH_SP15
12/2/2017 5:45:00 AM,31.21549,TH_ZP26
12/2/2017 5:50:00 AM,30.32782,TH_NP15
12/2/2017 5:50:00 AM,29.67577,TH_SP15
12/2/2017 5:50:00 AM,29.54656,TH_ZP26
12/2/2017 5:55:00 AM,32.13834,TH_NP15
12/2/2017 5:55:00 AM,31.44736,TH_SP15
12/2/2017 5:55:00 AM,31.31044,TH_ZP26
12/2/2017 6:00:00 AM,33.52938,TH_NP15
12/2/2017 6:00:00 AM,32.66540,TH_SP15
12/2/2017 6:00:00 AM,32.64223,TH_ZP26
12/2/2017 6:05:00 AM,26.29526,TH_NP15
12/2/2017 6:05:00 AM,25.61769,TH_SP15
12/2/2017 6:05:00 AM,25.59952,TH_ZP26
12/2/2017 6:10:00 AM,20.00818,TH_NP15
12/2/2017 6:10:00 AM,19.49261,TH_SP15
12/2/2017 6:10:00 AM,19.47879,TH_ZP26
12/2/2017 6:15:00 AM,22.32307,TH_NP15
12/2/2017 6:15:00 AM,21.65182,TH_SP15
12/2/2017 6:15:00 AM,21.65182,TH_ZP26
12/2/2017 6:20:00 AM,22.57526,TH_NP15
12/2/2017 6:20:00 AM,21.89643,TH_SP15
12/2/2017 6:20:00 AM,21.89643,TH_ZP26
12/2/2017 6:25:00 AM,47.69699,TH_NP15
12/2/2017 6:25:00 AM,46.26274,TH_SP15
12/2/2017 6:25:00 AM,46.26274,TH_ZP26
12/2/2017 6:30:00 AM,31.49122,TH_NP15
12/2/2017 6:30:00 AM,30.56519,TH_SP15
12/2/2017 6:30:00 AM,30.58694,TH_ZP26
12/2/2017 6:35:00 AM,29.31770,TH_NP15
12/2/2017 6:35:00 AM,28.45559,TH_SP15
12/2/2017 6:35:00 AM,28.47584,TH_ZP26
12/2/2017 6:40:00 AM,27.92183,TH_NP15
12/2/2017 6:40:00 AM,27.10076,TH_SP15
12/2/2017 6:40:00 AM,27.12004,TH_ZP26
12/2/2017 6:45:00 AM,24.01570,TH_NP15
12/2/2017 6:45:00 AM,23.21171,TH_SP15
12/2/2017 6:45:00 AM,23.28738,TH_ZP26
12/2/2017 6:50:00 AM,25.97948,TH_NP15
12/2/2017 6:50:00 AM,25.10975,TH_SP15
12/2/2017 6:50:00 AM,25.19160,TH_ZP26
12/2/2017 6:55:00 AM,23.55057,TH_NP15
12/2/2017 6:55:00 AM,22.76215,TH_SP15
12/2/2017 6:55:00 AM,22.83636,TH_ZP26
12/2/2017 7:00:00 AM,45.14038,TH_NP15
12/2/2017 7:00:00 AM,43.37833,TH_SP15
12/2/2017 7:00:00 AM,43.60854,TH_ZP26
12/2/2017 7:05:00 AM,45.36933,TH_NP15
12/2/2017 7:05:00 AM,43.59834,TH_SP15
12/2/2017 7:05:00 AM,43.82972,TH_ZP26
12/2/2017 7:10:00 AM,62.00829,TH_NP15
12/2/2017 7:10:00 AM,59.58780,TH_SP15
12/2/2017 7:10:00 AM,59.90405,TH_ZP26
12/2/2017 7:15:00 AM,62.74553,TH_NP15
12/2/2017 7:15:00 AM,59.73722,TH_SP15
12/2/2017 7:15:00 AM,60.12935,TH_ZP26
12/2/2017 7:20:00 AM,258.89878,TH_NP15
12/2/2017 7:20:00 AM,246.48599,TH_SP15
12/2/2017 7:20:00 AM,248.10395,TH_ZP26
12/2/2017 7:25:00 AM,65.85826,TH_NP15
12/2/2017 7:25:00 AM,62.70072,TH_SP15
12/2/2017 7:25:00 AM,63.11229,TH_ZP26
12/2/2017 7:30:00 AM,28.99077,TH_NP15
12/2/2017 7:30:00 AM,27.54038,TH_SP15
12/2/2017 7:30:00 AM,27.69871,TH_ZP26
12/2/2017 7:35:00 AM,33.06893,TH_NP15
12/2/2017 7:35:00 AM,31.41451,TH_SP15
12/2/2017 7:35:00 AM,31.59511,TH_ZP26
12/2/2017 7:40:00 AM,22.76047,TH_NP15
12/2/2017 7:40:00 AM,21.62178,TH_SP15
12/2/2017 7:40:00 AM,21.74608,TH_ZP26
12/2/2017 7:45:00 AM,21.95156,TH_NP15
12/2/2017 7:45:00 AM,20.69962,TH_SP15
12/2/2017 7:45:00 AM,20.88250,TH_ZP26
12/2/2017 7:50:00 AM,21.95156,TH_NP15
12/2/2017 7:50:00 AM,20.69962,TH_SP15
12/2/2017 7:50:00 AM,20.88250,TH_ZP26
12/2/2017 7:55:00 AM,19.24173,TH_NP15
12/2/2017 7:55:00 AM,18.15882,TH_SP15
