Time,$/MWh
2019-12-15 00:00:00,18.6
2019-12-15 00:05:00,18.6
2019-12-15 00:10:00,17.46
2019-12-15 00:15:00,17.43
2019-12-15 00:20:00,17.43
2019-12-15 00:25:00,17.42
2019-12-15 00:30:00,17.43
2019-12-15 00:35:00,17.43
2019-12-15 00:40:00,17.43
2019-12-15 00:45:00,16.07
2019-12-15 00:50:00,0.01
2019-12-15 00:55:00,0.01
2019-12-15 01:00:00,17.27
2019-12-15 01:05:00,17.27
2019-12-15 01:10:00,17.27
2019-12-15 01:15:00,19.89
2019-12-15 01:20:00,19.89
2019-12-15 01:25:00,17.33
2019-12-15 01:30:00,17.33
2019-12-15 01:35:00,18.5
2019-12-15 01:40:00,18.5
2019-12-15 01:45:00,9.98
2019-12-15 01:50:00,9.98
2019-12-15 01:55:00,16.88
2019-12-15 02:00:00,16.88
2019-12-15 02:05:00,15.77
2019-12-15 02:10:00,15.75
2019-12-15 02:15:00,15.75
2019-12-15 02:20:00,15.7
2019-12-15 02:25:00,15.7
2019-12-15 02:30:00,15.7
2019-12-15 02:35:00,10.02
2019-12-15 02:40:00,10.02
2019-12-15 02:45:00,16.13
2019-12-15 02:50:00,16.13
2019-12-15 02:55:00,16.23
2019-12-15 03:00:00,16.23
2019-12-15 03:05:00,0.01
2019-12-15 03:10:00,0.01
2019-12-15 03:15:00,15.79
2019-12-15 03:20:00,15.79
2019-12-15 03:25:00,15.79
2019-12-15 03:30:00,0.0
2019-12-15 03:35:00,0.0
2019-12-15 03:40:00,0.0
2019-12-15 03:45:00,0.0
2019-12-15 03:50:00,0.0
2019-12-15 03:55:00,0.0
2019-12-15 04:00:00,9.75
2019-12-15 04:05:00,15.69
2019-12-15 04:10:00,15.69
2019-12-15 04:15:00,15.05
2019-12-15 04:20:00,15.05
2019-12-15 04:25:00,14.96
2019-12-15 04:30:00,14.96
2019-12-15 04:35:00,14.96
2019-12-15 04:40:00,14.96
2019-12-15 04:45:00,16.45
2019-12-15 04:50:00,16.45
2019-12-15 04:55:00,14.94
2019-12-15 05:00:00,14.94
2019-12-15 05:05:00,14.95
2019-12-15 05:10:00,14.95
2019-12-15 05:15:00,14.95
2019-12-15 05:20:00,10.01
2019-12-15 05:25:00,18.41
2019-12-15 05:30:00,18.41
2019-12-15 05:35:00,17.31
2019-12-15 05:40:00,17.31
2019-12-15 05:45:00,18.44
