"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/31/2013 00:05:00","CAPITL",61757,44.37,2.75,0.00
"12/31/2013 00:05:00","CENTRL",61754,40.92,-0.71,0.00
"12/31/2013 00:05:00","DUNWOD",61760,44.54,2.91,0.00
"12/31/2013 00:05:00","GENESE",61753,39.92,-1.71,0.00
"12/31/2013 00:05:00","H Q",61844,41.29,-0.33,0.00
"12/31/2013 00:05:00","HUD VL",61758,45.95,4.33,0.00
"12/31/2013 00:05:00","LONGIL",61762,45.20,3.58,0.00
"12/31/2013 00:05:00","MHK VL",61756,43.25,1.62,0.00
"12/31/2013 00:05:00","MILLWD",61759,44.70,3.08,0.00
"12/31/2013 00:05:00","N.Y.C.",61761,44.54,2.91,0.00
"12/31/2013 00:05:00","NORTH",61755,42.33,0.71,0.00
"12/31/2013 00:05:00","NPX",61845,47.68,2.88,-2.41
"12/31/2013 00:05:00","O H",61846,38.09,-3.54,0.00
"12/31/2013 00:05:00","PJM",61847,23.40,-3.37,15.93
"12/31/2013 00:05:00","WEST",61752,38.92,-2.70,0.00
"12/31/2013 00:10:00","CAPITL",61757,44.33,2.70,0.00
"12/31/2013 00:10:00","CENTRL",61754,41.00,-0.62,0.00
"12/31/2013 00:10:00","DUNWOD",61760,44.58,2.96,0.00
"12/31/2013 00:10:00","GENESE",61753,39.96,-1.67,0.00
"12/31/2013 00:10:00","H Q",61844,41.25,-0.38,0.00
"12/31/2013 00:10:00","HUD VL",61758,45.99,4.37,0.00
"12/31/2013 00:10:00","LONGIL",61762,45.71,4.08,0.00
"12/31/2013 00:10:00","MHK VL",61756,43.33,1.71,0.00
"12/31/2013 00:10:00","MILLWD",61759,44.79,3.16,0.00
"12/31/2013 00:10:00","N.Y.C.",61761,44.62,3.00,0.00
"12/31/2013 00:10:00","NORTH",61755,42.29,0.66,0.00
"12/31/2013 00:10:00","NPX",61845,47.68,2.88,-2.41
"12/31/2013 00:10:00","O H",61846,38.25,-3.37,0.00
"12/31/2013 00:10:00","PJM",61847,23.40,-3.37,15.93
"12/31/2013 00:10:00","WEST",61752,39.08,-2.54,0.00
"12/31/2013 00:15:00","CAPITL",61757,43.75,2.67,0.00
"12/31/2013 00:15:00","CENTRL",61754,40.46,-0.62,0.00
"12/31/2013 00:15:00","DUNWOD",61760,44.07,3.00,0.00
"12/31/2013 00:15:00","GENESE",61753,39.43,-1.64,0.00
"12/31/2013 00:15:00","H Q",61844,40.67,-0.41,0.00
"12/31/2013 00:15:00","HUD VL",61758,45.68,4.60,0.00
"12/31/2013 00:15:00","LONGIL",61762,44.78,3.70,0.00
"12/31/2013 00:15:00","MHK VL",61756,42.72,1.64,0.00
"12/31/2013 00:15:00","MILLWD",61759,44.24,3.16,0.00
"12/31/2013 00:15:00","N.Y.C.",61761,44.12,3.04,0.00
"12/31/2013 00:15:00","NORTH",61755,41.53,0.45,0.00
"12/31/2013 00:15:00","NPX",61845,47.68,2.88,-2.41
"12/31/2013 00:15:00","O H",61846,37.67,-3.41,0.00
