"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/19/2013 00:05:00","CAPITL",61757,67.27,3.32,-14.38
"12/19/2013 00:05:00","CENTRL",61754,49.79,-1.49,-1.71
"12/19/2013 00:05:00","DUNWOD",61760,64.25,4.16,-10.52
"12/19/2013 00:05:00","GENESE",61753,47.40,-3.47,-1.30
"12/19/2013 00:05:00","H Q",61844,49.32,-0.25,0.00
"12/19/2013 00:05:00","HUD VL",61758,65.40,5.40,-10.42
"12/19/2013 00:05:00","LONGIL",61762,66.77,6.64,-10.56
"12/19/2013 00:05:00","MHK VL",61756,53.06,1.84,-1.66
"12/19/2013 00:05:00","MILLWD",61759,64.43,4.26,-10.60
"12/19/2013 00:05:00","N.Y.C.",61761,64.57,4.46,-10.54
"12/19/2013 00:05:00","NORTH",61755,49.57,0.00,0.00
"12/19/2013 00:05:00","NPX",61845,207.00,3.09,-157.87
"12/19/2013 00:05:00","O H",61846,44.46,-6.79,-1.68
"12/19/2013 00:05:00","PJM",61847,53.32,-2.03,-5.79
"12/19/2013 00:05:00","WEST",61752,45.33,-5.90,-1.66
"12/19/2013 00:10:00","CAPITL",61757,61.80,3.45,-7.70
"12/19/2013 00:10:00","CENTRL",61754,50.05,-1.52,-0.91
"12/19/2013 00:10:00","DUNWOD",61760,60.48,4.20,-5.63
"12/19/2013 00:10:00","GENESE",61753,48.00,-3.34,-0.70
"12/19/2013 00:10:00","H Q",61844,50.40,-0.25,0.00
"12/19/2013 00:10:00","HUD VL",61758,61.65,5.42,-5.58
"12/19/2013 00:10:00","LONGIL",61762,62.89,6.58,-5.65
"12/19/2013 00:10:00","MHK VL",61756,53.36,1.82,-0.89
"12/19/2013 00:10:00","MILLWD",61759,60.63,4.30,-5.68
"12/19/2013 00:10:00","N.Y.C.",61761,60.80,4.51,-5.64
"12/19/2013 00:10:00","NORTH",61755,50.65,0.00,0.00
"12/19/2013 00:10:00","NPX",61845,207.00,3.09,-157.87
"12/19/2013 00:10:00","O H",61846,44.86,-6.69,-0.90
"12/19/2013 00:10:00","PJM",61847,51.62,-2.13,-3.10
"12/19/2013 00:10:00","WEST",61752,45.76,-5.78,-0.89
"12/19/2013 00:15:00","CAPITL",61757,45.39,2.89,0.00
"12/19/2013 00:15:00","CENTRL",61754,41.35,-1.15,0.00
"12/19/2013 00:15:00","DUNWOD",61760,45.98,3.49,0.00
"12/19/2013 00:15:00","GENESE",61753,39.82,-2.68,0.00
"12/19/2013 00:15:00","H Q",61844,42.24,-0.25,0.00
"12/19/2013 00:15:00","HUD VL",61758,47.25,4.76,0.00
"12/19/2013 00:15:00","LONGIL",61762,47.98,5.48,0.00
"12/19/2013 00:15:00","MHK VL",61756,44.02,1.53,0.00
"12/19/2013 00:15:00","MILLWD",61759,46.07,3.57,0.00
"12/19/2013 00:15:00","N.Y.C.",61761,46.15,3.66,0.00
"12/19/2013 00:15:00","NORTH",61755,42.37,-0.13,0.00
"12/19/2013 00:15:00","NPX",61845,207.00,3.09,-157.87
"12/19/2013 00:15:00","O H",61846,37.22,-5.27,0.00
"12/19/2013 00:15:00","PJM",61847,40.97,-1.53,0.00
"12/19/2013 00:15:00","WEST",61752,38.03,-4.46,0.00
"12/19/2013 00:20:00","CAPITL",61757,42.24,2.65,0.00
"12/19/2013 00:20:00","CENTRL",61754,38.60,-0.99,0.00
"12/19/2013 00:20:00","DUNWOD",61760,42.72,3.13,0.00
"12/19/2013 00:20:00","GENESE",61753,37.22,-2.37,0.00
"12/19/2013 00:20:00","H Q",61844,39.36,-0.24,0.00
"12/19/2013 00:20:00","HUD VL",61758,43.95,4.36,0.00
"12/19/2013 00:20:00","LONGIL",61762,44.50,4.91,0.00
"12/19/2013 00:20:00","MHK VL",61756,40.98,1.39,0.00
"12/19/2013 00:20:00","MILLWD",61759,42.80,3.21,0.00
"12/19/2013 00:20:00","N.Y.C.",61761,42.84,3.25,0.00
"12/19/2013 00:20:00","NORTH",61755,39.43,-0.16,0.00
"12/19/2013 00:20:00","NPX",61845,263.37,2.63,-220.92
"12/19/2013 00:20:00","O H",61846,34.92,-4.67,0.00
"12/19/2013 00:20:00","PJM",61847,38.29,-1.31,0.00
"12/19/2013 00:20:00","WEST",61752,35.67,-3.92,0.00
"12/19/2013 00:25:00","CAPITL",61757,26.65,1.65,0.00
"12/19/2013 00:25:00","CENTRL",61754,24.53,-0.48,0.00
"12/19/2013 00:25:00","DUNWOD",61760,26.85,1.85,0.00
"12/19/2013 00:25:00","GENESE",61753,23.70,-1.30,0.00
"12/19/2013 00:25:00","H Q",61844,24.83,-0.17,0.00
"12/19/2013 00:25:00","HUD VL",61758,27.65,2.65,0.00
"12/19/2013 00:25:00","LONGIL",61762,27.95,2.95,0.00
"12/19/2013 00:25:00","MHK VL",61756,25.95,0.95,0.00
"12/19/2013 00:25:00","MILLWD",61759,26.90,1.90,0.00
"12/19/2013 00:25:00","N.Y.C.",61761,26.90,1.90,0.00
"12/19/2013 00:25:00","NORTH",61755,24.93,-0.07,0.00
"12/19/2013 00:25:00","NPX",61845,263.37,2.63,-220.92
"12/19/2013 00:25:00","O H",61846,22.45,-2.55,0.00
"12/19/2013 00:25:00","PJM",61847,24.43,-0.57,0.00
"12/19/2013 00:25:00","WEST",61752,22.93,-2.07,0.00
"12/19/2013 00:30:00","CAPITL",61757,25.52,1.56,0.00
"12/19/2013 00:30:00","CENTRL",61754,23.50,-0.46,0.00
"12/19/2013 00:30:00","DUNWOD",61760,25.69,1.73,0.00
"12/19/2013 00:30:00","GENESE",61753,22.76,-1.20,0.00
"12/19/2013 00:30:00","H Q",61844,23.79,-0.17,0.00
"12/19/2013 00:30:00","HUD VL",61758,26.47,2.52,0.00
"12/19/2013 00:30:00","LONGIL",61762,26.88,2.92,0.00
"12/19/2013 00:30:00","MHK VL",61756,24.87,0.91,0.00
"12/19/2013 00:30:00","MILLWD",61759,25.76,1.80,0.00
"12/19/2013 00:30:00","N.Y.C.",61761,25.73,1.77,0.00
"12/19/2013 00:30:00","NORTH",61755,23.91,-0.05,0.00
"12/19/2013 00:30:00","NPX",61845,263.37,2.63,-220.92
"12/19/2013 00:30:00","O H",61846,21.56,-2.40,0.00
"12/19/2013 00:30:00","PJM",61847,23.41,-0.55,0.00
