"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/30/2010 00:05:00","CAPITL",61757,68.45,3.81,0.00
"12/30/2010 00:05:00","CENTRL",61754,63.73,-0.90,0.00
"12/30/2010 00:05:00","DUNWOD",61760,69.81,5.17,0.00
"12/30/2010 00:05:00","GENESE",61753,61.08,-3.55,0.00
"12/30/2010 00:05:00","H Q",61844,35.48,-0.35,3.14
"12/30/2010 00:05:00","HUD VL",61758,69.94,5.30,0.00
"12/30/2010 00:05:00","LONGIL",61762,72.13,7.50,0.00
"12/30/2010 00:05:00","MHK VL",61756,66.51,1.87,0.00
"12/30/2010 00:05:00","MILLWD",61759,69.87,5.24,0.00
"12/30/2010 00:05:00","N.Y.C.",61761,70.00,5.36,0.00
"12/30/2010 00:05:00","NORTH",61755,64.57,-0.06,0.00
"12/30/2010 00:05:00","NPX",61845,38.13,2.30,3.14
"12/30/2010 00:05:00","O H",61846,32.33,-3.50,3.14
"12/30/2010 00:05:00","PJM",61847,36.00,0.17,3.14
"12/30/2010 00:05:00","WEST",61752,58.69,-5.95,0.00
"12/30/2010 00:10:00","CAPITL",61757,60.57,3.37,0.00
"12/30/2010 00:10:00","CENTRL",61754,56.50,-0.69,0.00
"12/30/2010 00:10:00","DUNWOD",61760,61.82,4.63,0.00
"12/30/2010 00:10:00","GENESE",61753,54.22,-2.97,0.00
"12/30/2010 00:10:00","H Q",61844,35.48,-0.35,3.14
"12/30/2010 00:10:00","HUD VL",61758,61.88,4.69,0.00
"12/30/2010 00:10:00","LONGIL",61762,63.54,6.35,0.00
"12/30/2010 00:10:00","MHK VL",61756,58.85,1.66,0.00
"12/30/2010 00:10:00","MILLWD",61759,61.82,4.63,0.00
"12/30/2010 00:10:00","N.Y.C.",61761,62.11,4.92,0.00
"12/30/2010 00:10:00","NORTH",61755,57.08,-0.11,0.00
"12/30/2010 00:10:00","NPX",61845,38.13,2.30,3.14
"12/30/2010 00:10:00","O H",61846,32.33,-3.50,3.14
"12/30/2010 00:10:00","PJM",61847,36.00,0.17,3.14
"12/30/2010 00:10:00","WEST",61752,52.33,-4.86,0.00
"12/30/2010 00:15:00","CAPITL",61757,53.53,2.93,0.00
"12/30/2010 00:15:00","CENTRL",61754,50.04,-0.56,0.00
"12/30/2010 00:15:00","DUNWOD",61760,54.65,4.05,0.00
"12/30/2010 00:15:00","GENESE",61753,47.97,-2.63,0.00
"12/30/2010 00:15:00","H Q",61844,35.48,-0.35,3.14
"12/30/2010 00:15:00","HUD VL",61758,54.75,4.15,0.00
"12/30/2010 00:15:00","LONGIL",61762,56.01,5.41,0.00
"12/30/2010 00:15:00","MHK VL",61756,52.12,1.52,0.00
"12/30/2010 00:15:00","MILLWD",61759,54.70,4.10,0.00
"12/30/2010 00:15:00","N.Y.C.",61761,55.00,4.40,0.00
"12/30/2010 00:15:00","NORTH",61755,50.50,-0.10,0.00
"12/30/2010 00:15:00","NPX",61845,38.13,2.30,3.14
"12/30/2010 00:15:00","O H",61846,32.33,-3.50,3.14
"12/30/2010 00:15:00","PJM",61847,36.00,0.17,3.14
"12/30/2010 00:15:00","WEST",61752,46.30,-4.30,0.00
"12/30/2010 00:20:00","CAPITL",61757,52.13,2.86,0.00
"12/30/2010 00:20:00","CENTRL",61754,48.63,-0.64,0.00
"12/30/2010 00:20:00","DUNWOD",61760,53.26,3.99,0.00
"12/30/2010 00:20:00","GENESE",61753,46.66,-2.61,0.00
"12/30/2010 00:20:00","H Q",61844,35.48,-0.35,3.14
"12/30/2010 00:20:00","HUD VL",61758,53.31,4.04,0.00
"12/30/2010 00:20:00","LONGIL",61762,54.64,5.37,0.00
"12/30/2010 00:20:00","MHK VL",61756,50.75,1.48,0.00
"12/30/2010 00:20:00","MILLWD",61759,53.26,3.99,0.00
"12/30/2010 00:20:00","N.Y.C.",61761,53.51,4.24,0.00
"12/30/2010 00:20:00","NORTH",61755,49.17,-0.10,0.00
"12/30/2010 00:20:00","NPX",61845,38.13,2.30,3.14
"12/30/2010 00:20:00","O H",61846,32.33,-3.50,3.14
"12/30/2010 00:20:00","PJM",61847,36.00,0.17,3.14
"12/30/2010 00:20:00","WEST",61752,44.98,-4.29,0.00
"12/30/2010 00:25:00","CAPITL",61757,47.44,2.60,0.00
"12/30/2010 00:25:00","CENTRL",61754,44.22,-0.63,0.00
"12/30/2010 00:25:00","DUNWOD",61760,48.43,3.59,0.00
"12/30/2010 00:25:00","GENESE",61753,42.51,-2.33,0.00
"12/30/2010 00:25:00","H Q",61844,35.48,-0.35,3.14
"12/30/2010 00:25:00","HUD VL",61758,48.52,3.68,0.00
"12/30/2010 00:25:00","LONGIL",61762,49.82,4.98,0.00
"12/30/2010 00:25:00","MHK VL",61756,46.14,1.30,0.00
"12/30/2010 00:25:00","MILLWD",61759,48.48,3.63,0.00
"12/30/2010 00:25:00","N.Y.C.",61761,48.65,3.81,0.00
"12/30/2010 00:25:00","NORTH",61755,44.75,-0.09,0.00
"12/30/2010 00:25:00","NPX",61845,38.13,2.30,3.14
"12/30/2010 00:25:00","O H",61846,32.33,-3.50,3.14
"12/30/2010 00:25:00","PJM",61847,36.00,0.17,3.14
"12/30/2010 00:25:00","WEST",61752,40.94,-3.90,0.00
"12/30/2010 00:30:00","CAPITL",61757,47.66,2.61,0.00
