"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/23/2010 00:05:00","CAPITL",61757,657.60,41.87,0.00
"12/23/2010 00:05:00","CENTRL",61754,608.96,-6.77,0.00
"12/23/2010 00:05:00","DUNWOD",61760,666.83,51.11,0.00
"12/23/2010 00:05:00","GENESE",61753,591.72,-24.01,0.00
"12/23/2010 00:05:00","H Q",61844,49.00,-1.23,13.89
"12/23/2010 00:05:00","HUD VL",61758,668.68,52.95,0.00
"12/23/2010 00:05:00","LONGIL",61762,687.77,72.04,0.00
"12/23/2010 00:05:00","MHK VL",61756,639.74,24.01,0.00
"12/23/2010 00:05:00","MILLWD",61759,668.07,52.34,0.00
"12/23/2010 00:05:00","N.Y.C.",61761,669.30,53.57,0.00
"12/23/2010 00:05:00","NORTH",61755,612.03,-3.69,0.00
"12/23/2010 00:05:00","NPX",61845,54.90,4.67,13.89
"12/23/2010 00:05:00","O H",61846,44.61,-5.62,13.89
"12/23/2010 00:05:00","PJM",61847,52.78,2.55,13.89
"12/23/2010 00:05:00","WEST",61752,575.09,-40.64,0.00
"12/23/2010 00:10:00","CAPITL",61757,395.12,23.77,0.00
"12/23/2010 00:10:00","CENTRL",61754,370.61,-0.74,0.00
"12/23/2010 00:10:00","DUNWOD",61760,401.44,30.08,0.00
"12/23/2010 00:10:00","GENESE",61753,360.59,-10.77,0.00
"12/23/2010 00:10:00","H Q",61844,49.00,-1.23,13.89
"12/23/2010 00:10:00","HUD VL",61758,402.55,31.19,0.00
"12/23/2010 00:10:00","LONGIL",61762,412.95,41.59,0.00
"12/23/2010 00:10:00","MHK VL",61756,386.21,14.85,0.00
"12/23/2010 00:10:00","MILLWD",61759,401.81,30.45,0.00
"12/23/2010 00:10:00","N.Y.C.",61761,402.92,31.57,0.00
"12/23/2010 00:10:00","NORTH",61755,369.87,-1.49,0.00
"12/23/2010 00:10:00","NPX",61845,54.90,4.67,13.89
"12/23/2010 00:10:00","O H",61846,44.61,-5.62,13.89
"12/23/2010 00:10:00","PJM",61847,52.78,2.55,13.89
"12/23/2010 00:10:00","WEST",61752,353.90,-17.45,0.00
"12/23/2010 00:15:00","CAPITL",61757,108.62,6.44,0.00
"12/23/2010 00:15:00","CENTRL",61754,101.88,-0.31,0.00
"12/23/2010 00:15:00","DUNWOD",61760,110.26,8.07,0.00
"12/23/2010 00:15:00","GENESE",61753,99.02,-3.17,0.00
"12/23/2010 00:15:00","H Q",61844,49.00,-1.23,13.89
"12/23/2010 00:15:00","HUD VL",61758,110.67,8.48,0.00
"12/23/2010 00:15:00","LONGIL",61762,113.02,10.83,0.00
"12/23/2010 00:15:00","MHK VL",61756,106.17,3.99,0.00
"12/23/2010 00:15:00","MILLWD",61759,110.36,8.17,0.00
