"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/20/2010 00:05:00","CAPITL",61757,118.25,7.83,-0.07
"12/20/2010 00:05:00","CENTRL",61754,110.46,0.11,-0.01
"12/20/2010 00:05:00","DUNWOD",61760,120.99,10.59,-0.05
"12/20/2010 00:05:00","GENESE",61753,106.71,-3.64,-0.01
"12/20/2010 00:05:00","H Q",61844,107.81,-2.54,0.00
"12/20/2010 00:05:00","HUD VL",61758,121.10,10.70,-0.05
"12/20/2010 00:05:00","LONGIL",61762,123.09,12.69,-0.05
"12/20/2010 00:05:00","MHK VL",61756,114.22,3.86,-0.01
"12/20/2010 00:05:00","MILLWD",61759,120.88,10.48,-0.05
"12/20/2010 00:05:00","N.Y.C.",61761,122.10,11.70,-0.05
"12/20/2010 00:05:00","NORTH",61755,108.69,-1.66,0.00
"12/20/2010 00:05:00","NPX",61845,118.90,8.50,-0.06
"12/20/2010 00:05:00","O H",61846,101.08,-9.27,-0.01
"12/20/2010 00:05:00","PJM",61847,109.06,-1.32,-0.04
"12/20/2010 00:05:00","WEST",61752,104.51,-5.85,-0.01
"12/20/2010 00:10:00","CAPITL",61757,98.31,6.43,0.00
"12/20/2010 00:10:00","CENTRL",61754,92.25,0.37,0.00
"12/20/2010 00:10:00","DUNWOD",61760,100.42,8.54,0.00
"12/20/2010 00:10:00","GENESE",61753,89.21,-2.66,0.00
"12/20/2010 00:10:00","H Q",61844,89.76,-2.11,0.00
"12/20/2010 00:10:00","HUD VL",61758,100.51,8.64,0.00
"12/20/2010 00:10:00","LONGIL",61762,102.54,10.66,0.00
"12/20/2010 00:10:00","MHK VL",61756,95.00,3.12,0.00
"12/20/2010 00:10:00","MILLWD",61759,100.33,8.45,0.00
"12/20/2010 00:10:00","N.Y.C.",61761,101.35,9.46,0.00
"12/20/2010 00:10:00","NORTH",61755,90.59,-1.29,0.00
"12/20/2010 00:10:00","NPX",61845,98.86,6.98,0.00
"12/20/2010 00:10:00","O H",61846,84.90,-6.98,0.00
"12/20/2010 00:10:00","PJM",61847,91.79,-0.09,0.00
"12/20/2010 00:10:00","WEST",61752,87.84,-4.04,0.00
"12/20/2010 00:15:00","CAPITL",61757,89.98,4.44,-21.25
"12/20/2010 00:15:00","CENTRL",61754,66.72,0.00,-2.42
"12/20/2010 00:15:00","DUNWOD",61760,86.26,5.98,-15.97
"12/20/2010 00:15:00","GENESE",61753,63.96,-2.19,-1.84
"12/20/2010 00:15:00","H Q",61844,62.95,-1.35,0.00
"12/20/2010 00:15:00","HUD VL",61758,86.31,6.11,-15.90
"12/20/2010 00:15:00","LONGIL",61762,87.81,7.52,-15.98
"12/20/2010 00:15:00","MHK VL",61756,68.93,2.12,-2.51
"12/20/2010 00:15:00","MILLWD",61759,86.32,5.92,-16.10
"12/20/2010 00:15:00","N.Y.C.",61761,86.91,6.62,-15.99
"12/20/2010 00:15:00","NORTH",61755,63.28,-0.64,0.38
"12/20/2010 00:15:00","NPX",61845,87.70,4.89,-18.51
"12/20/2010 00:15:00","O H",61846,61.15,-5.34,-2.18
"12/20/2010 00:15:00","PJM",61847,74.94,-0.84,-11.47
"12/20/2010 00:15:00","WEST",61752,63.34,-3.41,-2.45
"12/20/2010 00:20:00","CAPITL",61757,69.28,4.41,0.00
"12/20/2010 00:20:00","CENTRL",61754,65.12,0.26,0.00
"12/20/2010 00:20:00","DUNWOD",61760,70.77,5.90,0.00
"12/20/2010 00:20:00","GENESE",61753,62.98,-1.88,0.00
"12/20/2010 00:20:00","H Q",61844,63.44,-1.43,0.00
"12/20/2010 00:20:00","HUD VL",61758,70.90,6.03,0.00
"12/20/2010 00:20:00","LONGIL",61762,72.26,7.39,0.00
"12/20/2010 00:20:00","MHK VL",61756,67.07,2.21,0.00
"12/20/2010 00:20:00","MILLWD",61759,70.70,5.84,0.00
"12/20/2010 00:20:00","N.Y.C.",61761,71.42,6.55,0.00
"12/20/2010 00:20:00","NORTH",61755,64.09,-0.78,0.00
"12/20/2010 00:20:00","NPX",61845,69.66,4.80,0.00
"12/20/2010 00:20:00","O H",61846,60.00,-4.86,0.00
"12/20/2010 00:20:00","PJM",61847,64.41,-0.45,0.00
"12/20/2010 00:20:00","WEST",61752,61.88,-2.98,0.00
"12/20/2010 00:25:00","CAPITL",61757,61.31,3.85,0.00
"12/20/2010 00:25:00","CENTRL",61754,57.98,0.52,0.00
"12/20/2010 00:25:00","DUNWOD",61760,62.52,5.06,0.00
"12/20/2010 00:25:00","GENESE",61753,56.25,-1.21,0.00
"12/20/2010 00:25:00","H Q",61844,56.20,-1.26,0.00
"12/20/2010 00:25:00","HUD VL",61758,62.63,5.17,0.00
"12/20/2010 00:25:00","LONGIL",61762,63.72,6.26,0.00
"12/20/2010 00:25:00","MHK VL",61756,59.47,2.01,0.00
