"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/03/2014 00:00:57","CAPITL",61757,25.94,1.70,0.00
"12/03/2014 00:00:57","CENTRL",61754,24.34,0.10,0.00
"12/03/2014 00:00:57","DUNWOD",61760,26.31,2.06,0.00
"12/03/2014 00:00:57","GENESE",61753,23.86,-0.39,0.00
"12/03/2014 00:00:57","H Q",61844,23.78,-0.46,0.00
"12/03/2014 00:00:57","HUD VL",61758,26.35,2.11,0.00
"12/03/2014 00:00:57","LONGIL",61762,26.69,2.45,0.00
"12/03/2014 00:00:57","MHK VL",61756,24.78,0.53,0.00
"12/03/2014 00:00:57","MILLWD",61759,26.35,2.11,0.00
"12/03/2014 00:00:57","N.Y.C.",61761,26.55,2.30,0.00
"12/03/2014 00:00:57","NORTH",61755,23.45,-0.80,0.00
"12/03/2014 00:00:57","NPX",61845,25.99,1.75,0.00
"12/03/2014 00:00:57","O H",61846,23.16,-1.09,0.00
"12/03/2014 00:00:57","PJM",61847,25.04,0.80,0.00
"12/03/2014 00:00:57","WEST",61752,23.37,-0.87,0.00
"12/03/2014 00:03:03","CAPITL",61757,25.96,1.67,0.00
"12/03/2014 00:03:03","CENTRL",61754,24.39,0.10,0.00
"12/03/2014 00:03:03","DUNWOD",61760,26.23,1.94,0.00
"12/03/2014 00:03:03","GENESE",61753,23.90,-0.39,0.00
"12/03/2014 00:03:03","H Q",61844,23.87,-0.41,0.00
"12/03/2014 00:03:03","HUD VL",61758,26.28,1.99,0.00
"12/03/2014 00:03:03","LONGIL",61762,26.67,2.38,0.00
"12/03/2014 00:03:03","MHK VL",61756,24.85,0.56,0.00
"12/03/2014 00:03:03","MILLWD",61759,26.28,1.99,0.00
"12/03/2014 00:03:03","N.Y.C.",61761,26.35,2.06,0.00
"12/03/2014 00:03:03","NORTH",61755,23.68,-0.61,0.00
"12/03/2014 00:03:03","NPX",61845,25.99,1.70,0.00
"12/03/2014 00:03:03","O H",61846,23.15,-1.14,0.00
"12/03/2014 00:03:03","PJM",61847,24.97,0.68,0.00
"12/03/2014 00:03:03","WEST",61752,23.39,-0.90,0.00
"12/03/2014 00:04:33","CAPITL",61757,21.43,1.38,0.00
"12/03/2014 00:04:33","CENTRL",61754,20.08,0.04,0.00
"12/03/2014 00:04:33","DUNWOD",61760,21.67,1.62,0.00
"12/03/2014 00:04:33","GENESE",61753,19.72,-0.32,0.00
"12/03/2014 00:04:33","H Q",61844,19.68,-0.36,0.00
"12/03/2014 00:04:33","HUD VL",61758,21.71,1.66,0.00
"12/03/2014 00:04:33","LONGIL",61762,22.03,1.98,0.00
"12/03/2014 00:04:33","MHK VL",61756,20.50,0.46,0.00
"12/03/2014 00:04:33","MILLWD",61759,21.71,1.66,0.00
"12/03/2014 00:04:33","N.Y.C.",61761,21.77,1.72,0.00
"12/03/2014 00:04:33","NORTH",61755,19.38,-0.66,0.00
"12/03/2014 00:04:33","NPX",61845,21.47,1.42,0.00
"12/03/2014 00:04:33","O H",61846,19.06,-0.98,0.00
"12/03/2014 00:04:33","PJM",61847,20.56,0.52,0.00
"12/03/2014 00:04:33","WEST",61752,19.24,-0.80,0.00
"12/03/2014 00:05:00","CAPITL",61757,20.21,1.30,0.00
"12/03/2014 00:05:00","CENTRL",61754,19.00,0.10,0.00
"12/03/2014 00:05:00","DUNWOD",61760,20.40,1.49,0.00
"12/03/2014 00:05:00","GENESE",61753,18.66,-0.25,0.00
"12/03/2014 00:05:00","H Q",61844,18.57,-0.34,0.00
"12/03/2014 00:05:00","HUD VL",61758,20.44,1.53,0.00
"12/03/2014 00:05:00","LONGIL",61762,20.74,1.83,0.00
"12/03/2014 00:05:00","MHK VL",61756,19.34,0.44,0.00
"12/03/2014 00:05:00","MILLWD",61759,20.44,1.53,0.00
"12/03/2014 00:05:00","N.Y.C.",61761,20.48,1.57,0.00
"12/03/2014 00:05:00","NORTH",61755,18.30,-0.61,0.00
"12/03/2014 00:05:00","NPX",61845,20.23,1.32,0.00
"12/03/2014 00:05:00","O H",61846,18.08,-0.83,0.00
"12/03/2014 00:05:00","PJM",61847,19.42,0.51,0.00
"12/03/2014 00:05:00","WEST",61752,18.24,-0.66,0.00
"12/03/2014 00:06:21","CAPITL",61757,20.21,1.30,0.00
"12/03/2014 00:06:21","CENTRL",61754,19.00,0.10,0.00
"12/03/2014 00:06:21","DUNWOD",61760,20.40,1.49,0.00
"12/03/2014 00:06:21","GENESE",61753,18.66,-0.25,0.00
"12/03/2014 00:06:21","H Q",61844,18.57,-0.34,0.00
"12/03/2014 00:06:21","HUD VL",61758,20.44,1.53,0.00
"12/03/2014 00:06:21","LONGIL",61762,20.74,1.83,0.00
"12/03/2014 00:06:21","MHK VL",61756,19.34,0.44,0.00
"12/03/2014 00:06:21","MILLWD",61759,20.44,1.53,0.00
"12/03/2014 00:06:21","N.Y.C.",61761,20.48,1.57,0.00
"12/03/2014 00:06:21","NORTH",61755,18.30,-0.61,0.00
"12/03/2014 00:06:21","NPX",61845,20.23,1.32,0.00
"12/03/2014 00:06:21","O H",61846,18.08,-0.83,0.00
"12/03/2014 00:06:21","PJM",61847,19.42,0.51,0.00
"12/03/2014 00:06:21","WEST",61752,18.24,-0.66,0.00
"12/03/2014 00:10:00","CAPITL",61757,21.16,1.35,0.00
"12/03/2014 00:10:00","CENTRL",61754,19.93,0.12,0.00
"12/03/2014 00:10:00","DUNWOD",61760,21.36,1.55,0.00
"12/03/2014 00:10:00","GENESE",61753,19.62,-0.20,0.00
"12/03/2014 00:10:00","H Q",61844,19.46,-0.36,0.00
"12/03/2014 00:10:00","HUD VL",61758,21.42,1.60,0.00
"12/03/2014 00:10:00","LONGIL",61762,21.73,1.92,0.00
"12/03/2014 00:10:00","MHK VL",61756,20.27,0.46,0.00
"12/03/2014 00:10:00","MILLWD",61759,21.40,1.59,0.00
"12/03/2014 00:10:00","N.Y.C.",61761,21.44,1.63,0.00
"12/03/2014 00:10:00","NORTH",61755,19.12,-0.69,0.00
"12/03/2014 00:10:00","NPX",61845,21.18,1.37,0.00
"12/03/2014 00:10:00","O H",61846,19.08,-0.73,0.00
"12/03/2014 00:10:00","PJM",61847,20.41,0.59,0.00
"12/03/2014 00:10:00","WEST",61752,19.28,-0.53,0.00
