"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/13/2006 00:05:00","CAPITL",61757,30.26,0.68,-16.34
"12/13/2006 00:05:00","CENTRL",61754,14.97,-0.20,-1.92
"12/13/2006 00:05:00","DUNWOD",61760,26.64,1.14,-12.25
"12/13/2006 00:05:00","GENESE",61753,14.19,-0.56,-1.49
"12/13/2006 00:05:00","H Q",61844,13.05,-0.20,0.00
"12/13/2006 00:05:00","HUD VL",61758,26.45,1.06,-12.14
"12/13/2006 00:05:00","LONGIL",61762,72.46,1.50,-57.71
"12/13/2006 00:05:00","MHK VL",61756,14.60,0.08,-1.26
"12/13/2006 00:05:00","MILLWD",61759,26.74,1.13,-12.36
"12/13/2006 00:05:00","N.Y.C.",61761,26.75,1.25,-12.25
"12/13/2006 00:05:00","NORTH",61755,13.01,-0.24,0.00
"12/13/2006 00:05:00","NPX",61845,28.65,0.80,-14.60
"12/13/2006 00:05:00","O H",61846,13.98,-0.97,-1.69
"12/13/2006 00:05:00","PJM",61847,15.45,-0.82,-3.02
"12/13/2006 00:05:00","WEST",61752,14.32,-0.81,-1.87
"12/13/2006 00:10:00","CAPITL",61757,11.28,0.53,0.00
"12/13/2006 00:10:00","CENTRL",61754,10.61,-0.15,0.00
"12/13/2006 00:10:00","DUNWOD",61760,11.66,0.90,0.00
"12/13/2006 00:10:00","GENESE",61753,10.36,-0.40,0.00
"12/13/2006 00:10:00","H Q",61844,10.60,-0.16,0.00
"12/13/2006 00:10:00","HUD VL",61758,11.61,0.85,0.00
"12/13/2006 00:10:00","LONGIL",61762,70.37,1.23,-58.39
"12/13/2006 00:10:00","MHK VL",61756,10.82,0.06,0.00
"12/13/2006 00:10:00","MILLWD",61759,11.65,0.89,0.00
"12/13/2006 00:10:00","N.Y.C.",61761,69.89,0.99,-58.14
"12/13/2006 00:10:00","NORTH",61755,10.56,-0.19,0.00
"12/13/2006 00:10:00","NPX",61845,11.38,0.62,0.00
"12/13/2006 00:10:00","O H",61846,10.07,-0.69,0.00
"12/13/2006 00:10:00","PJM",61847,10.07,-0.69,0.00
"12/13/2006 00:10:00","WEST",61752,10.19,-0.57,0.00
