Time,$/MWh
2020-10-08 00:00:00,51.45
2020-10-08 00:05:00,51.58
2020-10-08 00:10:00,40.58
2020-10-08 00:15:00,27.21
2020-10-08 00:20:00,18.88
2020-10-08 00:25:00,18.89
2020-10-08 00:30:00,24.8
2020-10-08 00:35:00,24.8
2020-10-08 00:40:00,19.95
2020-10-08 00:45:00,26.34
2020-10-08 00:50:00,26.34
2020-10-08 00:55:00,26.34
2020-10-08 01:00:00,23.53
2020-10-08 01:05:00,26.37
2020-10-08 01:10:00,387.24
2020-10-08 01:15:00,40.72
2020-10-08 01:20:00,461.93
2020-10-08 01:25:00,40.74
2020-10-08 01:30:00,40.74
2020-10-08 01:35:00,39.42
2020-10-08 01:40:00,39.42
2020-10-08 01:45:00,39.42
2020-10-08 01:50:00,25.43
2020-10-08 01:55:00,24.78
2020-10-08 02:00:00,24.78
2020-10-08 02:05:00,18.84
2020-10-08 02:10:00,18.82
2020-10-08 02:15:00,18.82
2020-10-08 02:20:00,19.91
2020-10-08 02:25:00,22.02
2020-10-08 02:30:00,22.02
2020-10-08 02:35:00,22.01
2020-10-08 02:40:00,22.01
2020-10-08 02:45:00,22.0
2020-10-08 02:50:00,21.99
2020-10-08 02:55:00,21.99
2020-10-08 03:00:00,21.99
2020-10-08 03:05:00,18.88
2020-10-08 03:10:00,20.04
2020-10-08 03:15:00,20.04
2020-10-08 03:20:00,18.11
2020-10-08 03:25:00,18.74
2020-10-08 03:30:00,18.74
2020-10-08 03:35:00,18.72
2020-10-08 03:40:00,18.73
2020-10-08 03:45:00,18.73
2020-10-08 03:50:00,18.73
2020-10-08 03:55:00,18.74
2020-10-08 04:00:00,17.45
2020-10-08 04:05:00,17.45
2020-10-08 04:10:00,17.45
2020-10-08 04:15:00,18.65
2020-10-08 04:20:00,18.71
2020-10-08 04:25:00,18.71
2020-10-08 04:30:00,18.81
2020-10-08 04:35:00,18.82
2020-10-08 04:40:00,18.82
2020-10-08 04:45:00,22.01
2020-10-08 04:50:00,22.01
2020-10-08 04:55:00,22.01
2020-10-08 05:00:00,16.37
2020-10-08 05:05:00,16.37
2020-10-08 05:10:00,16.35
2020-10-08 05:15:00,16.35
2020-10-08 05:20:00,16.33
2020-10-08 05:25:00,16.33
2020-10-08 05:30:00,16.31
2020-10-08 05:35:00,16.32
2020-10-08 05:40:00,16.43
2020-10-08 05:45:00,16.43
2020-10-08 05:50:00,18.76
2020-10-08 05:55:00,18.74
2020-10-08 06:00:00,18.74
2020-10-08 06:05:00,13.75
2020-10-08 06:10:00,13.75
2020-10-08 06:15:00,17.84
2020-10-08 06:20:00,23.98
2020-10-08 06:25:00,29.16
2020-10-08 06:30:00,29.16
2020-10-08 06:35:00,29.36
2020-10-08 06:40:00,32.2
2020-10-08 06:45:00,32.2
2020-10-08 06:50:00,32.2
2020-10-08 06:55:00,32.93
2020-10-08 07:00:00,32.93
2020-10-08 07:05:00,32.89
2020-10-08 07:10:00,32.89
2020-10-08 07:15:00,32.88
2020-10-08 07:20:00,33.72
2020-10-08 07:25:00,33.21
2020-10-08 07:30:00,33.21
2020-10-08 07:35:00,33.16
2020-10-08 07:40:00,34.04
2020-10-08 07:45:00,33.04
2020-10-08 07:50:00,33.04
2020-10-08 07:55:00,32.08
2020-10-08 08:00:00,32.08
2020-10-08 08:05:00,33.12
2020-10-08 08:10:00,33.12
2020-10-08 08:15:00,33.04
2020-10-08 08:20:00,29.22
2020-10-08 08:25:00,29.22
2020-10-08 08:30:00,29.22
2020-10-08 08:35:00,29.28
2020-10-08 08:40:00,24.68
2020-10-08 08:45:00,24.68
2020-10-08 08:50:00,29.24
2020-10-08 08:55:00,26.81
2020-10-08 09:00:00,26.81
2020-10-08 09:05:00,30.3
2020-10-08 09:10:00,29.28
